label,text,wakati_text,vector
-1.0,"本気でグレタさん自身が環境に配慮した生活してると思ってるなら現実見てない証拠だし、彼女のバックにいるスポンサーはゴリゴリの原発推進派ですよ、あと中国

なにより16歳にもなって喚き散らすだけってのがなにより痛いのよ

自分をよく見せるために嘘はしっかりつくのも駄目でしょ",本気だ グレタ さん 自身 環境 配慮 する 生活 する る 思う る 現実 見る ない 証拠 彼女 バック いる スポンサー 原発 推進 派 あと 中国 16 歳 なる 喚く 散らす の 痛い 自分 よい 見せる ため 嘘 つく の 駄目だ,0.034588154 0.031909123 -0.174533 -0.17884706 -0.058333825 0.02933285 -0.03415456 0.13539858 0.0068864017 -0.020584721 -0.08605131 0.14411132 0.050191276 0.011838864 -0.008787254 -0.035379723 -0.071870305 -0.0343298 -0.15407543 0.03906299 0.0101125315 0.00031437282 -0.05359857 0.028740568 -0.008218419 0.2792016 0.0850464 0.18915784 -0.042755403 0.07846497 -0.17172538 0.085667826 0.11137433 -0.016788166 -0.097725295 -0.13386407 0.09227392 0.16179614 -0.11757968 -0.08252231 -0.040656112 0.18817794 0.04599624 0.09018296 -0.027640998 0.018828472 0.030922322 -0.1377367 0.025725048 -0.1147934 0.055006694 0.010000829 -0.014044957 0.11062199 -0.3242859 0.21926853 -0.1993856 0.10726658 0.1255695 0.072976425 -0.042348534 -0.00931116 0.10167607 0.09629134 -0.002287327 -0.07997335 0.124314204 0.03215127 0.05473959 0.13338849 0.01608798 0.009484255 -0.121361345 0.045310125 -0.102784924 -0.010999383 -0.01524874 -0.07672482 0.011804113 -0.09439365 0.097716995 -0.08569842 0.079011865 -0.07570317 -0.031666104 0.033298302 0.07883336 -0.060496096 -0.08405412 0.03491734 0.051162425 0.010062207 -0.09262103 -0.16049416 -0.109123945 -0.14005193 -0.014703647 -0.03085932 0.10044727 0.14738667
-1.0,"活動家は平気で嘘つくからね
グレタさんもその投稿でドイツ鉄道とその労働者が世界からどれだけ批判されても「大義」があればいいと思ってるのかな？",活動 家 平気だ 嘘 つく グレタ さん 投稿 ドイツ 鉄道 労働 者 世界 批判 する れる 大義 ある いい 思う る,0.03403965 0.031356994 -0.17466648 -0.17825903 -0.05802373 0.029797897 -0.034644302 0.1355492 0.006243912 -0.019882586 -0.085701086 0.14343071 0.050480742 0.012111705 -0.008343187 -0.035475284 -0.071898796 -0.034379374 -0.15346017 0.03940231 0.009222291 0.00017604977 -0.053288136 0.029290821 -0.008508822 0.27910832 0.084766336 0.18966822 -0.04197612 0.07887292 -0.17162307 0.08547744 0.111079134 -0.016439505 -0.09674049 -0.13403016 0.09263446 0.16248058 -0.11656872 -0.08273548 -0.040468726 0.18773936 0.04567154 0.089998364 -0.029168146 0.018346278 0.03148125 -0.13679127 0.02529383 -0.1144887 0.055451684 0.009412834 -0.013873785 0.11020606 -0.32444453 0.21935445 -0.19958133 0.10748673 0.12558419 0.07308671 -0.042601317 -0.009368397 0.10162094 0.09641035 -0.0025281606 -0.08057538 0.12490805 0.032435674 0.055196196 0.13365684 0.016349044 0.008896396 -0.12143582 0.04467322 -0.1033385 -0.011290814 -0.015371199 -0.07643407 0.010918713 -0.09521069 0.09735109 -0.08614178 0.07829427 -0.07594154 -0.031184401 0.033034585 0.07960326 -0.06088677 -0.08357203 0.034564294 0.051672902 0.010762468 -0.09346735 -0.16104773 -0.10908362 -0.14028996 -0.014978195 -0.031244092 0.10006397 0.14745478
-1.0,"RT @Sankei_news: 口で賛同するのはたやすいが、現代社会で飛行機を使わずに暮らすのは不可能なはずだ。グレタさんを称賛した新聞には、そうした事実まで踏み込んで報道する責任がある。（元東大教授・酒井信彦）
https://t.co/4fcvqLXxJ0",口 賛同 する の たやすい 現代 社会 飛行機 使う 暮らす の 不可能だ グレタ さん 称賛 する 新聞 踏み込む 報道 する 責任 ある 東大 教授 酒井 信彦,0.033260535 0.032214064 -0.17452748 -0.179199 -0.058251202 0.030252686 -0.03496685 0.13580532 0.007185866 -0.020495323 -0.08638861 0.14369056 0.050197445 0.011339864 -0.008643885 -0.035018604 -0.071688354 -0.034515217 -0.15364312 0.039994158 0.009725799 0.00027799763 -0.05297005 0.028992506 -0.008065475 0.27918586 0.08467414 0.19022255 -0.042644262 0.07857945 -0.17176847 0.08524335 0.111240365 -0.01642174 -0.09756285 -0.13367407 0.09316561 0.16118453 -0.11808678 -0.08279217 -0.040980462 0.18736202 0.045239527 0.0904496 -0.028905578 0.0189053 0.032002788 -0.13667203 0.025063707 -0.11387393 0.05462733 0.009867106 -0.013606717 0.109762356 -0.32477483 0.21896055 -0.19855964 0.10789199 0.125256 0.0734271 -0.04261209 -0.010184705 0.10141105 0.09685886 -0.0017917863 -0.07965926 0.12466621 0.03295826 0.055002753 0.1327046 0.01636763 0.008887171 -0.12133961 0.044772267 -0.1021698 -0.011471556 -0.01518458 -0.0767347 0.010995227 -0.09402419 0.09795369 -0.08539371 0.07893545 -0.07563871 -0.03210333 0.03301482 0.07864392 -0.061390642 -0.08414358 0.034429457 0.05094276 0.010824836 -0.09351305 -0.16126592 -0.109619446 -0.14037819 -0.014676569 -0.031027235 0.10070245 0.14794455
-1.0,グレタさん、具体的な解決案を出すでもなく「私以外は全て悪！」って言うスタンスでは誰にも賛同は得られないよ…。(´･ω･`),グレタ さん 具体 的だ 解決 案 出す ない 私 以外 悪 言う スタンス 誰 賛同 得る られる ない,0.034776617 0.031600695 -0.17471495 -0.17837554 -0.05810069 0.029501406 -0.035359792 0.13598073 0.006731473 -0.020303575 -0.08602139 0.14276738 0.050154284 0.0123236915 -0.008983546 -0.035054862 -0.0714709 -0.0328618 -0.15433176 0.038050793 0.009762948 0.00084761274 -0.05333141 0.029781627 -0.008669535 0.27985662 0.08531945 0.18993439 -0.041780952 0.0786733 -0.17137371 0.085943535 0.11034577 -0.017492237 -0.09779831 -0.13368444 0.09265795 0.16262239 -0.11733455 -0.082092844 -0.040153358 0.18768512 0.045861863 0.089475036 -0.028661305 0.01839337 0.030673904 -0.1385077 0.024926815 -0.11316897 0.054808673 0.009721047 -0.012648078 0.1092222 -0.32438883 0.22068451 -0.19960614 0.10816768 0.12556775 0.07298128 -0.042463295 -0.009247198 0.10210739 0.09563481 -0.0031242382 -0.07975184 0.12400061 0.033265397 0.055387333 0.13298078 0.015500507 0.010099964 -0.12133919 0.045845002 -0.10232315 -0.010679849 -0.014734174 -0.076080196 0.00996884 -0.09361874 0.09686876 -0.08506041 0.07909202 -0.07460418 -0.03114116 0.03356635 0.07960855 -0.06071345 -0.08383659 0.034698516 0.05088126 0.010493761 -0.09334044 -0.16062966 -0.10921048 -0.1408722 -0.015453284 -0.031512644 0.10080222 0.14763518
1.0,"あれだけの反発の反論を見てると、言葉の力を信じることもできるなと思う。みな、反発してる人もグレタさんの言葉が刺さったから何か言わなくてはと思って反論してるわけですから。

だからとても希望を感じた。私も言葉の力を磨きたいなと思います。",反発 反論 見る る 言葉 力 信じる こと できる 思う 反発 する る 人 グレタ さん 言葉 刺さる 何 言う ない 思う 反論 する る 希望 感じる 私 言葉 力 磨く たい 思う ます,0.034600854 0.031694524 -0.1738337 -0.17854786 -0.05824964 0.029936794 -0.034455642 0.13612561 0.0069635063 -0.020602636 -0.08571083 0.14303981 0.050466917 0.012232791 -0.008035899 -0.036163073 -0.072006635 -0.033598904 -0.15317208 0.03863738 0.00983853 0.00028838258 -0.053251095 0.028907197 -0.009401153 0.27887285 0.0846359 0.190063 -0.041658096 0.0786882 -0.17251523 0.085441254 0.11141991 -0.01648564 -0.097491525 -0.13460128 0.09314085 0.16218637 -0.117291346 -0.08224823 -0.04010367 0.18727262 0.045875758 0.08988371 -0.02828766 0.018356275 0.03216985 -0.13780937 0.025249906 -0.114535905 0.055873938 0.009924957 -0.013777862 0.109793425 -0.32508743 0.21935137 -0.19964987 0.10784649 0.12511814 0.073120296 -0.04214276 -0.010191324 0.10146924 0.09659895 -0.0025740436 -0.080011845 0.124273606 0.032409262 0.05414162 0.13375716 0.016345367 0.008973059 -0.12098674 0.044751626 -0.101791136 -0.011109462 -0.01530791 -0.07677648 0.011615959 -0.094784826 0.097669266 -0.0860734 0.07883487 -0.07569219 -0.031678468 0.033464715 0.07871266 -0.06039701 -0.08406439 0.034574356 0.051807884 0.01017584 -0.09244786 -0.16002575 -0.10990154 -0.13964643 -0.014326621 -0.03067717 0.10069215 0.14814304
1.0,グレタさんが投稿した写真みたいに床に座ってるのが殊更におかしいとは思わない。乗車時に席が見つからず一旦写真のような状況になっている若者は普通に見かける。ただ彼女一人で乗っているわけではないだろうから、同行者が他の車両に空席を探しに行っているのだろうなと考えるのが現地民の感覚かな。,グレタ さん 投稿 する 写真 床 座る る の おかしい 思う ない 乗車 時 席 見つかる 写真 状況 なる いる 若者 普通だ 見かける 彼女 一 人 乗る いる ない 同行 者 車両 空席 探す 行く いる 考える の 現地 民 感覚,0.034185722 0.03204192 -0.17384677 -0.17810719 -0.058227368 0.028805947 -0.034900934 0.13596046 0.0069391625 -0.020341236 -0.0860482 0.1434754 0.05030633 0.01159493 -0.008289852 -0.035513144 -0.07186322 -0.03385531 -0.1537367 0.038847294 0.009648109 0.0003694397 -0.05317092 0.029445644 -0.008522301 0.27891058 0.08474873 0.18942435 -0.04227795 0.078911 -0.17108811 0.085846394 0.111338936 -0.016743256 -0.09824032 -0.13387805 0.09262593 0.16253287 -0.11727404 -0.08251823 -0.039955635 0.18795285 0.045646507 0.09030439 -0.027792715 0.018519899 0.030901175 -0.13801649 0.025088053 -0.11394383 0.055793665 0.009912263 -0.013593749 0.11032359 -0.32483605 0.21875706 -0.19954568 0.107650734 0.1252827 0.07268062 -0.04322719 -0.009044983 0.101432 0.09628109 -0.0023333242 -0.08011546 0.124358565 0.03227447 0.054949313 0.13342012 0.016255224 0.008811378 -0.12148831 0.044705868 -0.10310491 -0.010549497 -0.015318862 -0.07615886 0.010912416 -0.094060086 0.0981641 -0.08577969 0.078823686 -0.076227315 -0.031787522 0.03348106 0.07951863 -0.060919397 -0.08353136 0.03452964 0.05106678 0.010148722 -0.09277711 -0.16123143 -0.10924316 -0.14032789 -0.014679295 -0.031084446 0.10122733 0.14768575
-1.0,"電車も走らせる為の電気を発電する時や車両製造で二酸化炭素排出してるんだから、ここは歩いて帰らないと、だからこんな問題おこすんだよね。

グレタさん「帰りの列車は超満員」 ドイツ鉄道とツイッターで小競り合い https://t.co/4Kyu2WJVdA",電車 走る せる 為 電気 発電 する 時 車両 製造 二 酸化 炭素 排出 する る 歩く 帰る ない 問題 おこす グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い,0.03422158 0.03154153 -0.17446999 -0.17754939 -0.05949553 0.029905085 -0.03488283 0.13588732 0.0056491937 -0.01912361 -0.08564017 0.14311056 0.050222006 0.012293256 -0.008304078 -0.035444584 -0.07231184 -0.03382644 -0.15395221 0.03870016 0.008891664 0.00031648023 -0.053727504 0.029395802 -0.008879799 0.2787144 0.08452522 0.18884467 -0.041921653 0.07965052 -0.17212899 0.08512657 0.11069305 -0.0173351 -0.096543774 -0.13451159 0.09383424 0.1622609 -0.117327645 -0.08308298 -0.040787496 0.18818559 0.046449553 0.089169964 -0.028460555 0.019395137 0.031320985 -0.1374121 0.024747921 -0.11302983 0.055103 0.0099341115 -0.014360719 0.110526495 -0.3246111 0.21916908 -0.19935708 0.10792337 0.12622945 0.07262659 -0.043926384 -0.010249552 0.101420805 0.0971278 -0.002697415 -0.0812804 0.124418736 0.03240328 0.055159807 0.13346732 0.015913188 0.010116223 -0.12164763 0.04518995 -0.102970324 -0.01131545 -0.015774107 -0.07688542 0.011371452 -0.09496713 0.09797824 -0.08595506 0.07825319 -0.07603982 -0.031571906 0.03287295 0.07888789 -0.05983045 -0.08360186 0.034996975 0.05135826 0.010421972 -0.092407234 -0.16038541 -0.10929731 -0.14035693 -0.015059519 -0.031360798 0.100175336 0.14751922
1.0,みんなグレタさんに徹底を求めすぎでは？　我々も環境保護を徹底する必要なんてないんでグレタさんの活動を機に少しでも環境問題を意識しようねって話じゃないんですかね,グレタ さん 徹底 求める すぎる 我々 環境 保護 徹底 する 必要だ ない グレタ さん 活動 機 環境 問題 意識 する 話 ない,0.033820964 0.031107882 -0.17441273 -0.17861685 -0.058529954 0.029303564 -0.034961957 0.13521518 0.007027476 -0.01976911 -0.08595063 0.14363195 0.05033567 0.0119644385 -0.008890244 -0.034919277 -0.0718719 -0.033694953 -0.15372306 0.039388407 0.009965945 0.00079024053 -0.052657492 0.02937839 -0.008194939 0.27961078 0.08586314 0.18977053 -0.041931182 0.078679785 -0.17170416 0.08604154 0.110134564 -0.016699951 -0.09678028 -0.13392155 0.09260273 0.16178799 -0.11691277 -0.08242219 -0.04021234 0.1877533 0.045806468 0.09016263 -0.028624745 0.018776005 0.030686319 -0.13707471 0.025461469 -0.11446551 0.05527889 0.010076539 -0.013821644 0.11061215 -0.32452074 0.21915136 -0.1998129 0.10739022 0.1250508 0.07313545 -0.043399733 -0.009835937 0.10167153 0.09675136 -0.0036879997 -0.08025974 0.12510654 0.03294772 0.055315416 0.1335658 0.016175238 0.009922116 -0.12106201 0.04496478 -0.10307225 -0.010619739 -0.015323152 -0.077115975 0.010860337 -0.094750345 0.09740667 -0.084958844 0.07878143 -0.07532447 -0.03209465 0.033345576 0.07932375 -0.061065618 -0.083899714 0.035103254 0.05115752 0.010609471 -0.09310455 -0.16029909 -0.10917775 -0.13997984 -0.0146039175 -0.03157424 0.100980476 0.14749394
-1.0,@t_taro55 グレタさんは何かうさんくさいな、、、ごちゃごちゃ文句言わないで、CO2減らす研究もしながら排出減らせて言った方が良いと思う、ただ子供が文句言ってるようにしか見えない,グレタ さん 何 うさんくさい 文句 言う 2 減らす 研究 する 排出 減らせる 言う 方 良い 思う 子供 文句 言う る 見える ない,0.03356636 0.0320166 -0.17422283 -0.17869367 -0.05810467 0.029903691 -0.03490144 0.13719648 0.006678966 -0.019923946 -0.08566256 0.14296697 0.05073029 0.01158078 -0.008997437 -0.036000963 -0.072497316 -0.034599673 -0.15302372 0.039257936 0.009644619 0.00013263362 -0.053288016 0.029593958 -0.00885467 0.27933002 0.084773466 0.18990482 -0.04147801 0.07932588 -0.17218208 0.08531595 0.11033906 -0.017143868 -0.09753684 -0.1336147 0.09289998 0.16243352 -0.11682185 -0.08194781 -0.040792596 0.18787016 0.04608978 0.090579845 -0.028454894 0.018529618 0.031638842 -0.13832541 0.024820268 -0.1143279 0.055683088 0.01005297 -0.013789508 0.10892329 -0.32429448 0.21920435 -0.20001689 0.107976794 0.12569338 0.07260494 -0.04270193 -0.009137232 0.10154164 0.09595083 -0.0028540487 -0.08056075 0.124686636 0.032373365 0.05423037 0.13241184 0.015216798 0.009224775 -0.12160048 0.044704057 -0.10182559 -0.010656628 -0.015018456 -0.075748086 0.010227489 -0.095115036 0.09792604 -0.085499585 0.07877012 -0.07565817 -0.03136113 0.03301245 0.0797087 -0.061130308 -0.08447702 0.034398027 0.051211413 0.010655782 -0.09297407 -0.16033712 -0.10933358 -0.13989478 -0.014639856 -0.030663744 0.10077211 0.14774024
-1.0,"言ってる事とやってることが矛盾だらけのお嬢様ですねえ。まぁ2〜3年後には間違えなく消えてるでしょう🤣

ドイツ鉄道、グレタさんにツイッターで応酬　「混雑し過ぎ」と形容され（https://t.co/fTxkU6o1Jg） https://t.co/FsjJCWvgdu",言う る 事 やる る こと 矛盾 だらけ 嬢 様 2 3 年 後 間違う ない 消える る しょう ドイツ 鉄道 グレタ さん ツイッター 応酬 混雑 する 過ぎる 形容 する れる （）,0.033660103 0.03100628 -0.17451012 -0.17767943 -0.05900502 0.02925856 -0.034918077 0.13633355 0.006330178 -0.019866245 -0.086193204 0.14309204 0.050965678 0.011945762 -0.008735993 -0.035696987 -0.07217188 -0.03420843 -0.15326318 0.03900197 0.009215085 -0.00041813523 -0.052297056 0.029245097 -0.008490751 0.27869615 0.08549631 0.18977581 -0.041750956 0.079281144 -0.17214899 0.08508022 0.11060565 -0.01683027 -0.09680639 -0.13410968 0.09295802 0.16219656 -0.11717787 -0.08252693 -0.040615477 0.18821706 0.045639757 0.09043915 -0.028688207 0.019082878 0.03097256 -0.13780545 0.024739109 -0.114404865 0.054594215 0.009476678 -0.013792801 0.110243276 -0.3244063 0.21944182 -0.19940068 0.108024545 0.12626094 0.07286053 -0.042962898 -0.0103173535 0.10195927 0.0970831 -0.0020710833 -0.08101605 0.12452819 0.03182874 0.054721024 0.133662 0.016569294 0.009518141 -0.12172242 0.04481033 -0.10249666 -0.011186807 -0.015445838 -0.07648324 0.01093615 -0.095184214 0.098026395 -0.086100645 0.07859365 -0.075015575 -0.031222237 0.033135988 0.07903939 -0.060749013 -0.083437555 0.034177683 0.052015033 0.010755309 -0.09309209 -0.16011052 -0.10934944 -0.13944782 -0.014396903 -0.031351723 0.10012792 0.14739965
-1.0,グレタさんを利用してる周りの大人が悪いよなー。まだ子供なんだからしっかり守ってあげてよ、、 https://t.co/wY880iNpO7,グレタ さん 利用 する る 周り 大人 悪い 子供 守る あげる,0.03402155 0.031939235 -0.17507127 -0.17879605 -0.057677314 0.028863486 -0.034037784 0.13622929 0.0072055645 -0.019790899 -0.08611426 0.14318217 0.05029785 0.011291757 -0.008994354 -0.035062186 -0.0720876 -0.033874508 -0.15362765 0.0391998 0.009557386 0.0008034194 -0.05222913 0.028575739 -0.0083526075 0.2790237 0.084625654 0.19028252 -0.04276037 0.07933504 -0.1716125 0.085355744 0.11059377 -0.016722554 -0.09697597 -0.13369277 0.092463575 0.16151263 -0.117103696 -0.081896484 -0.03999462 0.18755366 0.04656336 0.090317406 -0.02783437 0.018917212 0.031335495 -0.1377574 0.024838658 -0.114556916 0.055259973 0.010185866 -0.0144502325 0.11074557 -0.3242058 0.21898563 -0.19943185 0.10755663 0.12537341 0.0731451 -0.042899825 -0.010742573 0.1023414 0.096311845 -0.0029595343 -0.08099712 0.12509161 0.033271387 0.05538498 0.13294175 0.01606074 0.009256369 -0.121408306 0.045048073 -0.103228815 -0.0110284975 -0.014847498 -0.076114714 0.0107719125 -0.094760165 0.09808072 -0.0854314 0.07895172 -0.07457748 -0.03155589 0.03355931 0.07931092 -0.060586512 -0.08289664 0.034572892 0.05125326 0.009550791 -0.09367002 -0.16188015 -0.10977656 -0.13962257 -0.01448014 -0.031753868 0.10031511 0.14726748
1.0,私は二酸化炭素の抑制で地球の温暖化が抑えられるとは思っていない人です。でもグレタさんが危機感を覚え、声を挙げることに賛同はします。彼女の言葉が何かを前に進めようとしてるのは間違いないでしょう。一般市民がポジショントークする意味なくないですか？,私 二 酸化 炭素 抑制 地球 温暖だ 化 抑える られる 思う いる ない 人 グレタ さん 危機 感 覚える 声 挙げる こと 賛同 する ます 彼女 言葉 何 前 進める する る の 間違い ない 一般 市民 ポジション トーク する 意味 ない ない,0.0346536 0.03159535 -0.17405762 -0.17800517 -0.058319885 0.030159947 -0.0351183 0.13569005 0.006897659 -0.019815363 -0.08616806 0.14365809 0.050317094 0.012113461 -0.0084612705 -0.03562607 -0.0726629 -0.03347141 -0.1534886 0.03852802 0.009963393 0.00089931075 -0.053111125 0.029219363 -0.008557621 0.27903667 0.085353434 0.19014479 -0.0418047 0.07845087 -0.17245369 0.085525356 0.1111809 -0.016823336 -0.09728176 -0.13430136 0.092169575 0.16186933 -0.11771921 -0.08222907 -0.04039679 0.18802184 0.045828875 0.089992896 -0.027837843 0.018452687 0.031400524 -0.13764748 0.025027571 -0.11395951 0.055248987 0.009903839 -0.013548357 0.11013242 -0.32490814 0.21919489 -0.19928497 0.10780655 0.12531048 0.073189944 -0.042580333 -0.009789276 0.10186326 0.096467815 -0.0012871193 -0.08021512 0.124310136 0.031763244 0.05493748 0.13317001 0.015820615 0.00942396 -0.12117427 0.044874534 -0.102001876 -0.010873732 -0.015179806 -0.07669436 0.011048817 -0.09427182 0.09794794 -0.08532937 0.07940549 -0.075409405 -0.03149187 0.03358635 0.07940532 -0.06069857 -0.08390388 0.03477476 0.050809886 0.010356398 -0.092670456 -0.16040969 -0.1087921 -0.14073873 -0.01520418 -0.03095825 0.10093403 0.14777882
1.0,"グレタさん、バッシングしてる人達が言うようには""感情的""には見えないよね。むしろどーんと重心低くて淡々としている印象。",グレタ さん バッシング する る 人 達 言う 感情 的だ 見える ない どん 重心 低い 淡々たる する いる 印象,0.033810552 0.031844255 -0.17450851 -0.17803928 -0.05842729 0.029043734 -0.035216395 0.13595691 0.0063362895 -0.019714972 -0.08625023 0.14342965 0.05021246 0.011983462 -0.008584299 -0.035630897 -0.072359264 -0.034032084 -0.15383695 0.039087642 0.00947633 9.487915e-05 -0.05310042 0.029316736 -0.008972646 0.27846083 0.085366525 0.1899143 -0.04218224 0.078380145 -0.17190461 0.0854743 0.110747114 -0.016532633 -0.09774657 -0.13376105 0.09290297 0.16219617 -0.11738001 -0.082046196 -0.04062312 0.18814178 0.04560588 0.090429336 -0.028273653 0.018535925 0.031562652 -0.13735807 0.025171256 -0.114089355 0.05557384 0.010015739 -0.013694618 0.10992883 -0.32458165 0.21925204 -0.19974107 0.10759543 0.12529922 0.07264891 -0.04275818 -0.009852833 0.101386234 0.0965758 -0.0020940634 -0.08006748 0.12488498 0.03246751 0.05488206 0.13335167 0.01577362 0.008824739 -0.1214445 0.044921506 -0.10191855 -0.010402605 -0.015149446 -0.076545455 0.011595471 -0.09411847 0.09815202 -0.085102215 0.078999884 -0.075270556 -0.031567167 0.033326574 0.079383396 -0.061409276 -0.08392938 0.03471202 0.051129643 0.010676698 -0.09308685 -0.16068488 -0.10927061 -0.14005421 -0.015082464 -0.031437594 0.10123429 0.14802836
1.0,グレタさん勉強になる〜,グレタ さん 勉強 なる,0.03436686 0.03110756 -0.17532675 -0.17787766 -0.057993393 0.030193688 -0.035128545 0.13694987 0.007613763 -0.020091793 -0.08594593 0.14319818 0.05104481 0.012548558 -0.008174102 -0.03584127 -0.07109771 -0.034588665 -0.15374011 0.03841813 0.0094858045 0.0019521391 -0.053480007 0.028983476 -0.008863333 0.27967042 0.08537432 0.18968847 -0.04216628 0.07867008 -0.17158498 0.08660138 0.111475356 -0.017727932 -0.095866226 -0.13369693 0.09244418 0.16350766 -0.11679052 -0.08270235 -0.039415944 0.18742195 0.04712744 0.09044783 -0.02802689 0.018036135 0.029772945 -0.13709322 0.024354808 -0.11424448 0.053673524 0.009233206 -0.013879883 0.110311754 -0.32412022 0.21922964 -0.19954479 0.10713947 0.125318 0.07381188 -0.04273469 -0.0091984095 0.100783765 0.09678478 -0.0029135174 -0.081420794 0.12521045 0.033007845 0.0549762 0.13352247 0.015560249 0.009395913 -0.12184724 0.045215968 -0.10417607 -0.010392025 -0.014377916 -0.076445624 0.00951215 -0.095042385 0.09573933 -0.08510034 0.080100864 -0.0753079 -0.031019377 0.03302345 0.07932913 -0.060521524 -0.08386523 0.03465534 0.05125317 0.010553437 -0.09224258 -0.16165327 -0.10875379 -0.13913119 -0.016116014 -0.030608527 0.09981158 0.14704198
-1.0,"言っていることは正しいことなんだろうけど、ヒステリックな話し方でグレタさん苦手だな…

そんなにワーワー言うのなら、電気も使わず人力車や馬車と手漕ぎボートで移動すればいい。

とはいえ、日本は何か対策をしないと隣の大陸と変わらんことになるな…",言う いる こと 正しい こと ヒステリック 話し 方 グレタ さん 苦手だ 言う 電気 使う 人力車 馬車 手漕ぎ ボート 移動 する いい 日本 何 対策 する ない 隣 大陸 変わる こと なる,0.034293037 0.03164466 -0.17383015 -0.177818 -0.05850863 0.029955383 -0.03468968 0.13591991 0.0071599893 -0.020620028 -0.08581776 0.14321111 0.050764326 0.011804567 -0.0085521275 -0.035784803 -0.072211616 -0.033857193 -0.15331732 0.039626267 0.010507482 0.00023002997 -0.052920196 0.02939272 -0.0080258185 0.27972746 0.08507698 0.18982692 -0.04205445 0.078664534 -0.17139426 0.085110806 0.11129496 -0.017051894 -0.0974439 -0.13446157 0.0924219 0.16208208 -0.11753826 -0.0825973 -0.039992686 0.18744154 0.045474924 0.09075266 -0.027937029 0.018718386 0.031212863 -0.13774437 0.024578797 -0.11455729 0.054830335 0.010262633 -0.013522957 0.10992781 -0.32470244 0.2193823 -0.19954477 0.107487746 0.12531602 0.07335136 -0.04278955 -0.009360991 0.10131138 0.09615461 -0.0025408391 -0.07978844 0.124896444 0.03216939 0.05478624 0.13318084 0.015808009 0.009235571 -0.12186276 0.04448482 -0.10167714 -0.010886557 -0.014802252 -0.07646451 0.010708972 -0.09492503 0.09768349 -0.08558851 0.07872315 -0.07574181 -0.03122794 0.033233177 0.079178184 -0.060175043 -0.08490269 0.033572897 0.052041113 0.010559153 -0.092914775 -0.16096598 -0.10956521 -0.14032412 -0.01508817 -0.031116584 0.10079491 0.14746423
-1.0,"もう存在自体がプロパガンダと化してきたなあ…… https://t.co/3qnQnllRxf

「環境問題に取り組むグレタさん「超満員電車で帰るところです」と床に座ってる写真..」https://t.co/dVA881RQwE にコメントしました。",存在 自体 プロパガンダ 化す くる 環境 問題 取り組む グレタ さん 満員 電車 帰る ところ 床 座る る 写真 コメント する ます,0.033765357 0.032067128 -0.17448539 -0.17823334 -0.058821213 0.028980145 -0.03394459 0.1348845 0.0058036284 -0.019554492 -0.08622888 0.14361568 0.05028407 0.011580772 -0.008544485 -0.03557042 -0.07077214 -0.03396139 -0.15358743 0.03928917 0.009213228 0.0007018458 -0.052263122 0.029493332 -0.008417685 0.27878046 0.08455721 0.18977225 -0.04111862 0.079328984 -0.17274326 0.08525803 0.111245796 -0.016529487 -0.097339176 -0.13350381 0.0933138 0.16231449 -0.11649749 -0.08189792 -0.04105656 0.18760185 0.046402384 0.089409105 -0.028438568 0.018956572 0.031763434 -0.13733633 0.02539058 -0.1136866 0.055621296 0.009736641 -0.014729253 0.10983766 -0.32433793 0.21985196 -0.19915788 0.10714114 0.12572671 0.07408071 -0.04290686 -0.010142 0.10164388 0.09645042 -0.0030568931 -0.07978487 0.12511475 0.032502554 0.054899435 0.13395603 0.016316086 0.009453442 -0.12198331 0.04569515 -0.102710284 -0.010653102 -0.016748669 -0.076902784 0.010743171 -0.094602525 0.09815087 -0.086090535 0.078499354 -0.07632686 -0.031664986 0.032619275 0.079315946 -0.06062377 -0.08364346 0.034853727 0.051293895 0.010674442 -0.09243689 -0.16100305 -0.1091724 -0.13994573 -0.01455614 -0.031359613 0.100873515 0.14793882
