label,text,wakati_text,vector
-1.0,別にグレタさんいいと思うけど環境問題というひとつの問題に執着できる程暇な大人はいないからね。まぁね,別だ グレタ さん いい 思う 環境 問題 いう ひと つ 問題 執着 できる 程 暇だ 大人 いる ない まね,-0.014221636 -0.17120177 -0.047950484 -0.026751129 0.2035571 -0.078212894 -0.1646047 -0.13714536 0.10037117 -0.18742478 0.038796183 0.023774166 0.00578528 -0.050741367 0.16185044 0.091898546 0.2378028 -0.0020897607 -0.044600185 0.06398722 0.069741614 0.018430432 -0.0846162 -0.064778626 -0.028376639 -0.010789113 0.19776596 0.107298605 0.14337862 0.03214449 0.0584303 -0.12642972 -0.01658753 0.0061771353 -0.0020585868 0.14190686 0.005291537 0.12166302 -0.06583644 0.11311939 -0.16889895 0.08080489 0.05613074 0.009244734 -0.014140852 -0.026193192 -0.18386132 -0.009433249 0.09425549 0.12522681 -0.04060859 0.06332912 0.06579699 -0.11077206 0.17676806 -0.0875232 0.038380418 0.086445436 -0.08030285 0.12955214 -0.10443176 0.035070244 -0.05846008 -0.041960668 -0.0986373 -0.057000563 0.047120392 0.09718665 0.12546292 -0.20765989 0.1732378 -0.061716907 0.0112227 -0.006857759 -0.061502967 0.15246071 -0.12848209 -0.007854957 0.123204194 0.1297021 0.19045576 -0.017761344 -0.034456596 0.04911149 -0.06943783 -0.19904235 0.09579057 0.1186811 0.024118003 -0.08650128 0.0032272176 -0.05136181 -0.06548603 -0.027674742 0.019617394 0.1398928 -0.033838373 -0.086739935 -0.083677515 0.06832966
1.0,グレタさんの件であまり発言したくないが、大人たちが褒め称えるのも？非難するのも？色々な意見があって良いと思う。ノートに書き10年後20年後、自分で検証すべきことに思う。大人はどんな意見も参考にと聞く耳を持ちたいよね。地球の悲鳴はもう聞こえているけれどね。もっと酷くならないとなのだろう,グレタ さん 件 発言 する たい ない 大人 たち 褒め称える の 非難 する の 色々だ 意見 ある 良い 思う ノート 書く 10 年 後 20 年 後 自分 検証 する こと 思う 大人 意見 参考 聞く 耳 持つ たい 地球 悲鳴 聞こえる いる 酷い なる ない,-0.0076536597 -0.13892394 -0.065198906 -0.003353643 0.18190095 -0.08683813 -0.13593899 -0.11468352 0.10655386 -0.20244786 0.046435475 0.011477381 0.0041418774 -0.06669552 0.1777146 0.08596436 0.22430451 -0.02327043 -0.0031446267 0.07721511 0.07519028 0.008292869 -0.07232984 0.0032082987 -0.0058410186 0.033809967 0.20464306 0.13149762 0.14768773 0.004773135 0.04123882 -0.09451642 -0.06482253 -0.0010393262 -0.012549688 0.15071738 0.024593467 0.12789187 -0.094353944 0.09850423 -0.16027392 0.07254141 0.056632746 0.07666995 0.025491722 0.0024669643 -0.2287794 -0.011678455 0.075013 0.10326904 -0.012296915 0.035329435 0.0906176 -0.096745595 0.1752031 -0.06760024 0.05724994 0.079237044 -0.05533994 0.09480326 -0.11638106 0.09456971 -0.017570976 -0.085797556 -0.10661646 -0.03282942 0.0710319 0.08764985 0.1410912 -0.23048921 0.18654574 -0.07859336 0.000590238 -0.030510237 -0.060430985 0.14826453 -0.107002504 -0.024303008 0.09216361 0.08921365 0.16799396 0.0050206557 0.033300545 0.038894042 -0.08721583 -0.19220023 0.11704139 0.14912574 0.011983886 -0.08074825 0.016531441 -0.069203824 -0.08248717 -0.0063663344 0.001619783 0.15748213 -0.025965475 -0.063023046 -0.080595784 0.08505861
1.0,"グレタさんの言うことを聞いて、化石燃料発電を止めることにします。
彼女の母国スウェーデンの真似をしましょう。スウェーデンの発電割合は水力47%原子力35%です。
さあ日本中の原発を今すぐ再稼働しましょう！
 #nhkジャーナル",グレタ さん 言う こと 聞く 化石 燃料 発電 止める こと する ます 彼女 母国 スウェーデン 真似 する ます スウェーデン 発電 水力 47 原子 力 35 日本 中 原発 今 稼働 する ます ジャーナル,-0.007542286 -0.14248395 -0.069914564 -0.009132632 0.18867174 -0.08531651 -0.13219586 -0.11798465 0.1026176 -0.19893537 0.056391783 0.0036168573 0.011487433 -0.0761568 0.19317317 0.095055684 0.21885191 -0.03379134 -0.0023885546 0.07808333 0.060714137 0.008567103 -0.083710164 -0.021918885 -0.008272762 0.0260254 0.1882027 0.12081801 0.15004724 0.011105836 0.046023972 -0.09174361 -0.05786804 0.009842595 0.004598865 0.14842191 0.009992186 0.12611265 -0.08188411 0.09031664 -0.14877245 0.07942695 0.060152393 0.053687815 0.044155877 -0.016798956 -0.23174793 0.004822467 0.07567398 0.091665365 -0.018194994 0.039609376 0.08341123 -0.103217475 0.19588214 -0.063134365 0.05394467 0.08845112 -0.061895877 0.10221244 -0.11893248 0.09388942 -0.022496086 -0.0787261 -0.11091419 -0.04371146 0.054472264 0.09399105 0.13023397 -0.22739023 0.173997 -0.075776696 0.020130841 -0.033289127 -0.07961146 0.15796685 -0.13869008 -0.008054337 0.085980624 0.09481512 0.16405815 0.00485079 0.021466935 0.044029173 -0.10140812 -0.19292368 0.1163536 0.15268649 0.010657751 -0.0792215 0.010708909 -0.06326342 -0.06354571 -0.0031932301 0.01358409 0.13942504 -0.02554152 -0.07625458 -0.07959895 0.08180866
-1.0,"グレタさん。全て彼女の意思でやっているのか。それともやらされているのか。やらされていても、そこには彼女のフィルターがかかっているので彼女の意思なのかも。
マスコミも淡々とひょつかや推測を付けないで報道してもらいたい。",グレタ さん 彼女 意思 やる いる やる す れる いる やる す れる いる 彼女 フィルター かかる いる 彼女 意思 マスコミ 淡々たる ひ かや 推測 付ける 報道 する もらう たい,-0.010710206 -0.12733452 -0.072868705 0.0059516695 0.1689271 -0.09063283 -0.12765302 -0.10369454 0.10361696 -0.19585335 0.054838892 0.0061302776 0.006716668 -0.07274854 0.18717724 0.090579495 0.22129203 -0.042248894 0.0059164525 0.07306799 0.059821248 -0.008041847 -0.07191223 0.02475373 0.013870323 0.03732951 0.19739032 0.1476329 0.15471143 0.0020259183 0.030577235 -0.08029004 -0.08556598 -0.012078312 -0.023276262 0.16167173 0.014733977 0.11187295 -0.09547037 0.10245222 -0.14652123 0.05583039 0.06338609 0.107568294 0.05416034 0.014628312 -0.24496262 -0.00369725 0.0722015 0.086172186 -0.0024046057 0.0058889873 0.11264086 -0.104478516 0.17684609 -0.05352012 0.0583245 0.075821176 -0.058359552 0.07414491 -0.115287565 0.10195527 0.0084692435 -0.08787195 -0.110966764 -0.01748102 0.05907547 0.08179146 0.14281401 -0.23687035 0.18874384 -0.07634358 0.012210202 -0.031075856 -0.062111057 0.13919897 -0.08901376 -0.025268616 0.07289157 0.074416935 0.14553845 0.004591364 0.05884974 0.032933515 -0.10716003 -0.18506028 0.12835275 0.15544732 0.008096037 -0.07657312 0.025628753 -0.07530672 -0.091781214 -0.008820607 -0.00010266197 0.16675065 -0.023857644 -0.081398666 -0.070580296 0.086159825
-1.0,あれでしょＣＯ２地球温暖化詐欺に加担している科学者ってグレタさんのバックにいる人たちに金貰ってるやってるんでしょ,ＣＯ ２ 地球 温暖だ 化 詐欺 加担 する いる 科学 者 グレタ さん バック いる 人 たち 金 貰う る やる る,-0.014180209 -0.16496864 -0.06830794 -0.021986274 0.15911548 -0.063922204 -0.14802949 -0.12682332 0.13632531 -0.18593578 0.037916377 0.025393806 0.009983373 -0.06854144 0.11738269 0.09456225 0.21073663 0.008404742 -0.034583353 0.08854265 0.0790828 0.018576145 -0.06816234 0.009072042 -0.041186545 0.020046793 0.22496401 0.13702133 0.16127819 0.027934713 0.008024105 -0.08978596 -0.051701587 -0.017199343 -0.040436108 0.12168538 0.02864769 0.105863094 -0.100233056 0.10066657 -0.14542335 0.08614795 0.06721973 0.069632694 -0.015450108 -0.03627067 -0.24706058 -0.06532449 0.086623885 0.085626185 -0.009880395 0.0028212368 0.10908968 -0.087121636 0.1601498 -0.07519024 0.06401574 0.043572906 -0.059110574 0.10495245 -0.0870651 0.045358572 -0.00991248 -0.067734145 -0.11454822 -0.0073920474 0.11401397 0.08353433 0.16167025 -0.20891109 0.20876874 -0.08251972 0.0010886159 -0.028149478 -0.08734561 0.12877391 -0.075271055 -0.017058883 0.13383421 0.09056202 0.18349168 -0.0018056307 0.057417676 0.06334602 -0.08696623 -0.20063432 0.107067786 0.102498755 0.01894599 -0.098750584 -0.016861347 -0.043514576 -0.09139062 -0.049369264 0.013250542 0.17161195 -0.03825695 -0.034300234 -0.07834386 0.080001615
-1.0,"環境問題に取り組むには時間がかかるんだわ。

車社会のLA。公共交通機関使ったら時間が読めない。だから仕事人は車なんだよ。

学校に行ってないグレタさんには分からない問題やね。

#グレタ",環境 問題 取り組む 時間 かかる 車 社会 公共 交通 機関 使う 時間 読める ない 仕事 人 車 学校 行く ない グレタ さん 分かる ない 問題 グレタ,-0.009332354 -0.18705894 -0.025363501 -0.035750356 0.19303976 -0.048869144 -0.15683852 -0.12320688 0.10814673 -0.16454013 0.08043931 -0.014377326 0.020778662 -0.078866616 0.1661573 0.114694156 0.22162871 0.020697521 -0.0272222 0.08200214 0.0728481 0.039964207 -0.0845513 -0.0842756 -0.06647976 -0.0421916 0.16647665 0.09584869 0.14985389 0.021622268 0.04997824 -0.15132865 0.0036394643 -0.0048167696 -0.022311762 0.12368439 -0.014553409 0.13697277 -0.0626126 0.11653434 -0.13423115 0.08689856 0.0781758 -0.0027693997 0.035570756 -0.051747818 -0.1902834 -0.026379231 0.12159947 0.079520926 -0.026082417 0.07003719 0.08327176 -0.080712035 0.19998753 -0.061268833 0.041496802 0.04718981 -0.06978719 0.15145017 -0.092575684 0.03233934 -0.050310817 -0.042026464 -0.11562246 -0.025919838 0.064880155 0.11425539 0.14283061 -0.21654025 0.17265522 -0.075162336 0.04318348 -0.027051508 -0.099269375 0.13620688 -0.15795255 0.041837666 0.13025181 0.10948928 0.15093015 0.0010549437 -0.007548168 0.07359263 -0.10227934 -0.17951865 0.088594146 0.10524158 0.018065598 -0.08268091 0.002249326 -0.062503785 -0.04034804 -0.050768282 0.03021204 0.13128364 -0.0043346398 -0.1041565 -0.0583279 0.09186718
-1.0,"RT @street3tunnel: グレタさんの抗議って全部聴いたわけじゃないけど中身ないんだよね
具体的な削減方法とか化石燃料に代わる発電方法とか、代替案なしに感情だけで言ってる印象
今、火力発電所で働いてる人は発電やめたら失業するし、原発も火力発電もなくなったら電気なしで…",グレタ さん 抗議 聴く ない 中身 ない 具体 的だ 削減 方法 化石 燃料 代わる 発電 方法 代替 案 なし 感情 言う る 印象 今 火力 発電 所 働く る 人 発電 やめる 失業 する 原発 火力 発電 なくなる 電気 なし,-0.012081929 -0.15580931 -0.06777841 -0.024225077 0.17046678 -0.067685716 -0.13345891 -0.111260474 0.12541917 -0.19498858 0.0478695 0.0051690284 0.008455306 -0.08069803 0.15666437 0.09703089 0.2129355 -0.0021512087 -0.0146306325 0.08136403 0.08002393 0.016084615 -0.067227066 -0.015687492 -0.036918398 0.019957593 0.20736006 0.1281916 0.15148106 0.015727736 0.024574796 -0.10170476 -0.048000593 -0.0117672 -0.019315584 0.13533877 0.027700495 0.1337422 -0.08810943 0.09745451 -0.14440937 0.08015861 0.064944275 0.06546736 0.020201162 -0.031273834 -0.23710644 -0.034177836 0.08758693 0.084258534 -0.011113458 0.027219478 0.100510076 -0.091631584 0.19044267 -0.07078557 0.05572047 0.064624146 -0.05873279 0.103612095 -0.10350522 0.06715828 -0.029490618 -0.07266365 -0.11936317 -0.02476409 0.084552206 0.10123548 0.14537974 -0.21505709 0.2017984 -0.06693242 0.017787343 -0.03143978 -0.08692166 0.14244604 -0.11894939 -0.006126902 0.117327705 0.094783194 0.17360285 0.011417714 0.02559441 0.06295665 -0.095702544 -0.19592641 0.10942468 0.13358329 0.020398676 -0.08561843 -0.005842391 -0.06417309 -0.07823883 -0.02764522 0.013636695 0.14851211 -0.031345885 -0.055806167 -0.07442639 0.08549376
1.0,"@zamamiyagarei グレタさんのメッセージは、たまたま２度聞かせてもらいました。涙流しながらストレートに訴えてましたね。プライドが高い人には「言い得て妙」などと云う勇気は皆無と感じました。
地球と云う🌏生命体の異常を知りつつ知らないふりをしてることを彼女は周知していて貴方達は何をしてるのですか⁉️と",グレタ さん メッセージ ２ 度 聞く せる もらう ます 涙 流す ストレートだ 訴える ます プライド 高い 人 言う 得る 妙だ 云う 勇気 皆無だ 感じる ます 地球 云う 生命 体 異常だ 知る 知る ない ふりだ する る こと 彼女 周知 する いる 貴方 達 何 する る,-0.011373422 -0.15073504 -0.060911167 -0.0032431632 0.18469737 -0.08470045 -0.14564797 -0.119808994 0.11249714 -0.19266187 0.05508033 0.008196801 0.013110091 -0.070070125 0.17334372 0.09947767 0.22725502 -0.02347746 -0.009747111 0.07593372 0.060665537 0.0077406922 -0.07715329 -0.008976316 -0.0061443783 0.019090451 0.19732033 0.1317854 0.15760991 0.015154648 0.03870031 -0.101204656 -0.06129084 -0.006438094 -0.014778728 0.15266371 0.013325167 0.11753489 -0.08818756 0.10438731 -0.15159726 0.070963085 0.06254288 0.065685324 0.03068935 -0.0043518213 -0.229398 -0.011325165 0.080913424 0.09332908 -0.016889757 0.030086983 0.096244305 -0.09775775 0.17801183 -0.066066265 0.05181398 0.072609834 -0.063909784 0.10308249 -0.11055406 0.08027038 -0.014791177 -0.07627721 -0.11071205 -0.031974845 0.06640563 0.09164443 0.14557664 -0.22988023 0.19022785 -0.07910795 0.011844747 -0.024376122 -0.07168671 0.14614238 -0.11125119 -0.015292335 0.094770014 0.09446851 0.16081555 0.00014947554 0.032353956 0.044914026 -0.09487826 -0.18906084 0.11119981 0.14095484 0.021154203 -0.079354905 0.012728033 -0.06428951 -0.074706085 -0.025858184 0.006364212 0.15765506 -0.019427149 -0.07809931 -0.07798474 0.08789878
1.0,"グレタさんて、基本的には「科学者の提言に従え」というスタンスらしく、あまり反感はないんだがね…。
全員が、直ちに実行出来るとは当然ながら思わないけど、なんらかのムーブメントがないと、耳の痛い正論は通らないと思うし、改善には繋がらない。
反対してる人は、気候変動の陰謀論信者なの？",グレタ さん て 基本 的だ 科学 者 提言 従う いう スタンス 反感 ない 全員 実行 出来る 当然だ 思う ない ムーブメント ない 耳 痛い 正論 通る ない 思う 改善 繋がる ない 反対 する る 人 気候 変動 陰謀 論 信者,-0.015455505 -0.16433889 -0.061202783 -0.019228708 0.18482637 -0.070554115 -0.14904281 -0.119432375 0.12194881 -0.19354542 0.032877237 0.012059047 0.007478396 -0.06122128 0.14286628 0.10042853 0.2249165 0.005043144 -0.030175693 0.07230165 0.07430251 0.010695271 -0.06539153 -0.024208715 -0.0288702 0.011800729 0.21910073 0.12954116 0.15479097 0.023436684 0.037700932 -0.115015954 -0.041061472 -0.014852105 -0.018565988 0.13423128 0.03646766 0.12824643 -0.08140414 0.1033024 -0.16541776 0.076810874 0.057129238 0.04951736 -0.008037533 -0.018634342 -0.21568798 -0.036141206 0.08418123 0.10805621 -0.026624447 0.03445399 0.0917232 -0.09287221 0.17181782 -0.082412645 0.04591795 0.06846685 -0.06203006 0.11118057 -0.09484207 0.052253503 -0.041887917 -0.06256732 -0.1098811 -0.036319535 0.08193093 0.104338214 0.13888833 -0.20696442 0.205765 -0.059537537 0.008819276 -0.021998374 -0.070609815 0.14973368 -0.10744304 -0.021436658 0.12267249 0.10925281 0.18644342 -0.0017864697 0.0062633506 0.05353409 -0.07568592 -0.19567852 0.101892546 0.12949914 0.03616021 -0.08563939 -0.009581661 -0.057510335 -0.078088656 -0.037700012 0.007388531 0.1536669 -0.035470568 -0.058559436 -0.086758405 0.07606408
-1.0,なんだろねグレタさん　世界の大人の玩具にされてる気がしてる。,グレタ さん 世界 大人 玩具 する れる る 気 する る,-0.007868459 -0.09463401 -0.08572 0.010690702 0.16825593 -0.10083722 -0.10394537 -0.10444795 0.082173295 -0.20481394 0.053759474 0.017743291 0.0079003945 -0.07792855 0.21274568 0.072602175 0.21910807 -0.06468933 0.019134272 0.060511786 0.050340027 -0.017307376 -0.08678607 0.0078041153 0.02891744 0.05766579 0.18353567 0.13194293 0.1466108 0.0032906118 0.04829028 -0.060245994 -0.089641176 0.012406739 0.013538236 0.1663247 0.009255502 0.116801456 -0.085953794 0.07986897 -0.14182784 0.06424943 0.053142805 0.09524477 0.07672303 0.0135569675 -0.248452 0.03529771 0.06030809 0.09323791 0.011053609 0.031066906 0.09385419 -0.11911551 0.19660924 -0.05361441 0.05656237 0.1019667 -0.04552457 0.05637718 -0.13541219 0.1321163 -0.0013228457 -0.09826187 -0.09915063 -0.031144306 0.030754456 0.07175359 0.11684058 -0.2423293 0.1591089 -0.0747496 0.005401028 -0.039181773 -0.06401294 0.15233457 -0.11973326 -0.02611624 0.040521674 0.07377104 0.1474499 0.009169116 0.04774429 0.025960684 -0.118474856 -0.18546627 0.13778217 0.18118879 -0.007432167 -0.0742392 0.028500771 -0.072728686 -0.08135861 0.025263218 -0.0073536467 0.14041886 -0.035376206 -0.08034041 -0.07558291 0.07837571
1.0,"いい話。

グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い https://t.co/ntduUkqtZH @afpbbcomより",いい 話 グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い,0.015206256 -0.074265555 -0.019132309 0.0066033914 0.21542157 -0.06726656 -0.0949624 -0.10033355 -0.013384798 -0.15393378 0.08878166 -0.038248736 0.0040437374 -0.07896265 0.28090516 0.08071195 0.20036109 -0.060528737 0.08405651 0.03992317 0.0246269 0.027027316 -0.095500275 -0.12204666 -0.028083144 -0.02818131 0.08614145 0.05083874 0.09038976 -0.026528506 0.1178614 -0.121007465 -0.008357024 0.06413937 0.086683266 0.15773454 -0.052889414 0.15901974 -0.037499137 0.062637664 -0.12823607 0.07586919 0.0627199 -0.025730772 0.14901583 0.009884779 -0.10597459 0.103428684 0.05677416 0.08114634 0.006510989 0.16820486 -0.009758917 -0.05865882 0.2518727 -0.030129304 0.028300878 0.06740432 -0.04901147 0.10455931 -0.103009775 0.17084423 -0.10575124 -0.045855176 -0.07866612 -0.043394357 -0.052528296 0.1185315 0.057879932 -0.2361283 0.06271982 -0.06434011 0.036102533 -0.04694439 -0.06847191 0.1498029 -0.28739673 0.053285964 0.011835587 0.08830306 0.07754763 0.03942593 -0.041318085 0.040596932 -0.10507653 -0.105143495 0.11446265 0.20419173 -0.04460886 -0.027096352 0.048786905 -0.066765964 0.046517376 0.05788768 -0.0061810147 0.04932526 0.039004453 -0.12949693 -0.06510153 0.09666321
1.0,"グレタさん叩かれっぱなしやな
今はともかく、はじめの志は素晴らしいし、
行動に移せることは私たちより立派なんだけどな",グレタ さん 叩く れる っぱなす やだ 今 はじめ 志 素晴らしい 行動 移せる こと 私 たち 立派だ,-0.011724003 -0.12589796 -0.065210275 -0.0057953526 0.18530509 -0.087020315 -0.12649907 -0.11713749 0.088144764 -0.19450168 0.049741704 0.009306015 0.0039487113 -0.06764356 0.19792694 0.08435322 0.23755291 -0.031040281 -0.00014906561 0.06581646 0.06484743 -0.004054379 -0.08146268 -0.026759027 0.0017833557 0.028837778 0.1921072 0.1259992 0.1512851 0.008484312 0.050246693 -0.092214935 -0.05621082 -0.00014144964 0.0013443354 0.15436861 0.015768431 0.13339199 -0.07781593 0.0915792 -0.1553879 0.06996922 0.053342216 0.072441034 0.046130627 0.0035508948 -0.22575097 0.009175179 0.075731106 0.10694396 -0.0062109246 0.052300297 0.0865522 -0.10822531 0.19889419 -0.06677745 0.054617215 0.08840307 -0.053766258 0.08224136 -0.12369765 0.10218974 -0.032438304 -0.07477073 -0.09945652 -0.039822828 0.04282371 0.08789251 0.12253716 -0.23751017 0.17249003 -0.06349562 0.0069694887 -0.029464668 -0.065002054 0.15162462 -0.12759924 -0.016254494 0.07646656 0.09953257 0.16574599 0.001459702 0.013464258 0.035479352 -0.10098131 -0.18813509 0.1240959 0.1653523 0.0052696248 -0.084075846 0.023162996 -0.06857328 -0.0750935 -0.00028645736 -0.004043172 0.137252 -0.02896667 -0.0844135 -0.082958356 0.08208765
-1.0,"結局、その程度の上っ面だけということ。

ネット全盛時代なのだから、移動なしで主張を訴える手段を考えるべき。

グレタさん「帰りの列車は超満員」 ドイツ鉄道が応酬  https://t.co/ERVDsl7532",程度 上っ面 いう こと ネット 全盛 時代 移動 なし 主張 訴える 手段 考える グレタ さん 帰り 列車 満員 ドイツ 鉄道 応酬,0.0059601963 -0.11177361 -0.029373089 0.0006245576 0.21769081 -0.07136039 -0.11934707 -0.11379541 0.024303287 -0.16788341 0.080695614 -0.026946148 0.011939127 -0.08079833 0.2572923 0.098009266 0.21836849 -0.050265893 0.0554746 0.053798117 0.035218038 0.02074311 -0.09449477 -0.10445016 -0.026838334 -0.021728763 0.1240903 0.07567198 0.11476782 -0.009218956 0.09721953 -0.12163502 -0.018520463 0.043164685 0.05938925 0.16238004 -0.03543905 0.15284936 -0.051005192 0.08055723 -0.13843957 0.079087146 0.065684564 -0.0045549697 0.11092107 0.0005847502 -0.14475617 0.0710386 0.0677502 0.08936719 -0.007513634 0.13603865 0.022867255 -0.07421618 0.24205387 -0.045786556 0.034149177 0.06925461 -0.06345866 0.11481291 -0.1034961 0.14190611 -0.09235848 -0.049048997 -0.09348167 -0.043073863 -0.019915124 0.11842503 0.08876873 -0.2408615 0.106850065 -0.06876492 0.03427047 -0.037180357 -0.07501235 0.15737143 -0.25054988 0.039902743 0.045942444 0.09944338 0.106010765 0.028615132 -0.029072158 0.04412214 -0.10652006 -0.13394079 0.11109131 0.1885119 -0.021519233 -0.04453114 0.03765973 -0.063687235 0.020643096 0.02786821 -0.0003388477 0.080437995 0.022184491 -0.12181876 -0.07519126 0.0963446
-1.0,もうグレタさんはお腹一杯だよ飽きたよ,グレタ さん お腹 一杯だ 飽きる,-0.009203138 -0.092902005 -0.025314037 -0.013473624 0.20633762 -0.068911254 -0.10868377 -0.12233269 0.0011931884 -0.155916 0.0739589 -0.013278437 -0.0030848335 -0.054957237 0.2508651 0.06689002 0.2226004 -0.03600032 0.022744492 0.036874264 0.037687957 0.008956139 -0.09630367 -0.14900468 -0.012149589 -0.008957233 0.11938018 0.065743975 0.11289678 0.0013642902 0.116674446 -0.11269949 0.009473448 0.05146028 0.07744927 0.1307055 -0.04467826 0.15574843 -0.019218747 0.062182866 -0.15114114 0.085038714 0.04968629 -0.04111641 0.09985138 -0.009567416 -0.1246173 0.08567275 0.074167915 0.114668354 1.6425909e-05 0.15585364 -0.0011574836 -0.10325746 0.25142664 -0.05254866 0.02790688 0.099843055 -0.037408147 0.10214142 -0.1117118 0.12908454 -0.11635819 -0.031216435 -0.068684794 -0.06034814 -0.042380624 0.10627724 0.05564403 -0.23677403 0.07707716 -0.02523203 0.03022639 -0.04078884 -0.07344365 0.16213578 -0.25572407 0.02917752 0.04375922 0.11935927 0.13752311 0.010542252 -0.06753002 0.048268456 -0.11282746 -0.14725734 0.121644065 0.20028366 -0.034392547 -0.074874505 0.034387756 -0.062357843 0.012295535 0.04372674 0.0006556342 0.045705557 -0.014375583 -0.12823038 -0.082123145 0.06789929
-1.0,グレタさん、飛行機には乗らんのに列車には乗るの？違いがわからん,グレタ さん 飛行機 乗る 列車 乗る の 違い わかる,0.013230469 -0.14117019 0.0027661866 0.021596555 0.22817945 -0.06856255 -0.14296235 -0.12097174 0.036758285 -0.14403237 0.11282289 -0.06553561 0.035235386 -0.08333319 0.24701953 0.13874839 0.21762812 -0.046953805 0.06325162 0.07377578 0.016708942 0.0429824 -0.07560291 -0.08446667 -0.020839382 -0.04149285 0.112126224 0.086087234 0.13498843 -0.021557434 0.089096926 -0.14655375 -0.029172434 0.023309318 0.03587346 0.16159303 -0.05560502 0.13785018 -0.050131384 0.0975877 -0.12328016 0.06615817 0.07557175 -0.003832646 0.13936438 0.021744551 -0.13771273 0.05546459 0.07680435 0.04946105 -0.023514817 0.11454627 0.043584473 -0.043692328 0.21429764 -0.02785435 0.02667012 0.032157775 -0.06817253 0.1402414 -0.08168268 0.1378499 -0.065152206 -0.040611356 -0.10577921 -0.035209656 -0.008362767 0.13727315 0.11957407 -0.24261045 0.11802245 -0.077409945 0.05667718 -0.03899911 -0.088294834 0.14745553 -0.23429653 0.04475897 0.051400885 0.088760465 0.07152321 0.025087837 0.012370594 0.048900858 -0.10793829 -0.09644394 0.090982884 0.17684186 0.0016959503 -0.02871831 0.049156815 -0.067842424 0.047071237 -0.01986264 0.0025373271 0.09868914 0.064995326 -0.13359319 -0.0639579 0.11911568
-1.0,グレタさんのファーストクラスは許せないくせに、自国の政府の無駄遣いは許せるんだね。ばっかじゃねぇの？,グレタ さん ファースト クラス 許せる ない くせ 自国 政府 無駄遣い 許せる ない,0.011505751 -0.16903122 -0.008827284 0.006055011 0.23648854 -0.06769011 -0.16095713 -0.12093889 0.041093748 -0.15975225 0.09769717 -0.07415287 0.0117540285 -0.06350144 0.25756425 0.13269253 0.20798981 -0.055691693 0.038653925 0.09831715 0.03325968 0.03462604 -0.082424425 -0.02928683 -0.033159733 -0.032142144 0.14164005 0.10086409 0.13234307 -0.023053212 0.07876412 -0.14793831 -0.059926786 0.02105332 0.0041537485 0.15913972 -0.052851252 0.09837385 -0.08595786 0.106368154 -0.14630419 0.053521518 0.11285117 0.009032525 0.08810903 0.01173013 -0.14870426 0.02447737 0.06522867 0.06251719 -0.05822522 0.057552807 0.049400564 -0.041606184 0.18594202 -0.025965605 0.0391668 0.03951678 -0.09174692 0.15179265 -0.053843945 0.13745937 -0.026824238 -0.027664077 -0.12106315 -0.008563001 0.015008319 0.12502377 0.14101583 -0.22627433 0.1449874 -0.07843696 0.05971029 -0.03242589 -0.07912987 0.1583772 -0.20036027 0.022007244 0.07030987 0.062444348 0.084538154 0.026273824 0.0458201 0.032201115 -0.092687115 -0.12940733 0.103779845 0.16837686 -0.0041171913 -0.022891186 0.03591994 -0.061859675 0.02844869 0.0089712525 0.021696331 0.13907048 0.040715754 -0.13172923 -0.08263065 0.10728971
-1.0,中国の二酸化炭素排出量を叩いてる人間がグレタさんに茶々入れるって無茶苦茶矛盾していて、中国の二酸化炭素を守ってるようにしか聞こえないんですが。。,中国 二 酸化 炭素 排出 量 叩く る 人間 グレタ さん 茶々 入れる 無茶苦茶だ 矛盾 する いる 中国 二 酸化 炭素 守る る 聞こえる ない,0.0047376305 -0.18966147 -0.070260845 -0.026812859 0.13365878 -0.047578145 -0.1341391 -0.110083826 0.16811566 -0.17935261 0.04306498 -0.002502502 0.004070775 -0.0879369 0.09849595 0.10423367 0.18615134 0.02798839 -0.055974435 0.10032428 0.076551594 0.008583587 -0.07212585 -0.014956749 -0.06683951 0.017392738 0.20223099 0.1206617 0.16555169 0.03576938 0.005633359 -0.09266751 -0.022954922 -0.030300044 -0.044343024 0.10102869 0.035458982 0.11742636 -0.08136426 0.08716655 -0.12048542 0.08931747 0.061967775 0.069378406 -0.023740165 -0.042046607 -0.254815 -0.085308075 0.107685015 0.048214696 -0.01628051 -0.0010469814 0.121909715 -0.07233947 0.18319714 -0.084192224 0.058040816 0.039358832 -0.057951696 0.10847955 -0.0719273 0.04052261 -0.02563496 -0.06679336 -0.12797219 -0.01625725 0.13685776 0.09520463 0.18073176 -0.17790288 0.22858225 -0.053172212 0.015965337 -0.029072996 -0.11439937 0.123597756 -0.085735746 -0.01173342 0.15233593 0.09397353 0.17727074 0.013411183 0.048424512 0.08446215 -0.08046643 -0.21426043 0.08843369 0.09497611 0.039788857 -0.08033048 -0.018240742 -0.049702886 -0.09418382 -0.07188217 0.028958553 0.14753008 -0.049647752 -0.031515513 -0.060452316 0.08236031
