label,text,wakati_text,vector
-1.0,メイン垢でも呟いたけど、本当に超満員ならこんなドキュメンタリー番組宣伝に使いそうな写真撮るスペースと言うか余裕ないでしょと思うが。何で嘘つくん？　■「グレタさん「帰りの列車は超満員」 ドイツ鉄道が応酬」  https://t.co/YxVL6XKTdD,メイン 垢 呟く 本当だ 満員 ドキュメンタリー 番組 宣伝 使う そうだ 写真 撮る スペース 言う 余裕 ない 思う 嘘 つく グレタ さん 帰り 列車 満員 ドイツ 鉄道 応酬,0.09978295 -0.033433456 0.0023198745 -0.018207718 -0.057199277 0.03828384 0.16531901 0.010133665 0.024966631 -0.05706848 0.18972167 -0.10724665 -0.19878167 0.06490972 -0.02719024 -0.07282783 -0.05963701 -0.08620131 -0.037286717 -0.005850461 0.022198772 0.2310107 -0.008913281 -0.020970942 0.12468401 0.045172233 -0.16971637 -0.0069423635 -0.018753216 -0.09443859 -0.0907089 -0.033692047 -0.077172056 0.0021441246 -0.09988791 0.00071667775 0.100478314 -0.050546665 -0.13353065 -0.07612704 -0.07062166 -0.055819 -0.03669797 -0.06384331 -0.057798874 -0.075304076 0.16474941 -0.015084739 0.122989036 0.11581678 0.08335384 -0.013182135 -0.11663663 -0.080622345 -0.031503048 -0.16253383 0.04149055 0.04528483 -0.0026809506 0.24448147 0.091645256 0.10389258 -0.04215672 0.03821404 0.0015311225 -0.17819358 -0.052501276 -0.0074099866 -0.14656048 0.010520034 -0.13753179 0.111403964 0.1290438 -0.10852149 0.11945336 0.18303972 0.09530677 -0.08105216 -0.062505 0.06497641 0.16794734 0.1643129 -0.11200727 -0.17762817 0.011855587 -0.16792734 -0.07393403 -0.23719169 0.06108101 -0.10214177 -0.009071025 0.011537167 -0.05658355 -0.07583538 0.017217733 0.039490946 -0.11667853 0.1837142 0.051451813 0.009814895
1.0,いや、グレタさんめっちゃかわいいやんけ,グレタ さん かわいい やん け,0.060717452 -0.047202196 0.020879881 -0.03092138 -0.0748698 0.0026416625 0.14677668 -0.02019318 -0.025393842 -0.037195783 0.18256919 -0.08573009 -0.15661396 0.040964853 -0.06415102 -0.09021077 -0.03272508 -0.066463135 -0.03508994 -0.0025710461 0.056244384 0.21074167 -0.0153862005 -0.016952299 0.1662006 0.030565795 -0.16079366 -0.02887032 -0.015178365 -0.09176386 -0.075875156 -0.09977024 -0.07436262 -0.018515589 -0.08874535 -0.015080976 0.12919633 -0.026590934 -0.12532957 -0.057847023 -0.057906505 -0.074164316 -0.04703731 -0.03583563 -0.0585521 -0.106366985 0.17055404 -0.045878764 0.1699425 0.10784252 0.079267345 0.0008117515 -0.15064108 -0.10962202 0.007307953 -0.17526528 0.057747938 0.06330107 0.0034179946 0.23589441 0.116206124 0.06774149 -0.055824023 0.02844237 -0.035642963 -0.216461 -0.0024867598 0.009626601 -0.12691171 0.008469941 -0.14625442 0.10706321 0.14794438 -0.103379965 0.09086742 0.15448323 0.052760385 -0.077649504 -0.06366183 0.099151745 0.19162975 0.14427458 -0.14229926 -0.17686667 -0.022959903 -0.12911181 -0.068300374 -0.23541236 0.033742618 -0.12426668 -0.049247816 0.0094750775 -0.04563329 -0.098441616 -0.010598691 0.03873537 -0.110008135 0.16694927 0.0026003162 -0.0076876776
-1.0,グレタさん、良くも悪くも世界がより環境について考えるように利用されているような感覚を覚える。人によっては彼女を批判するために調べ物をしたり、普段接点のない研究者の意見に触れることもあったはず。ま、ただの業界間の利権争いの側面も大いにあるのでしょうが。あの少女も大概被害者である。,グレタ さん 良い 悪い 世界 環境 つく 考える 利用 する れる いる 感覚 覚える 人 よる 彼女 批判 する ため 調べ 物 する 普段 接点 ない 研究 者 意見 触れる こと ある 業界 間 利権 争い 側面 ある 少女 被害 者,0.05341772 -0.026627557 -0.015656328 -0.160046 -0.025794676 -0.024819007 0.07043397 -0.041649494 -0.15142396 0.027731514 0.16738266 -0.08056147 -0.042771947 -0.022941137 -0.0980066 -0.09154215 0.005751772 -0.06541709 -0.04699134 0.01392086 0.0033047954 0.16137315 0.06391566 0.04607444 0.102516845 -0.10701525 -0.049686525 -0.16257828 0.010671062 -0.0692473 -0.15200344 -0.10824746 -0.026500626 0.011905484 -0.14820175 0.04117065 0.11871117 -0.10108824 -0.08499604 -0.08952457 0.019770112 -0.03450631 -0.022751935 0.026692444 -0.08681391 -0.0888836 0.15773638 -0.042301048 0.25327414 0.015001446 0.0901702 -0.047083903 -0.21045294 -0.082992464 0.021169033 -0.17056228 0.038405 0.060421705 -0.03747243 0.18651095 0.078956395 0.010791578 0.0041435002 -0.07283817 -0.018919084 -0.1625751 -0.03363298 0.014287138 -0.18391934 0.036003858 -0.08328192 0.0847678 0.0372596 -0.12378677 0.051749334 0.15636438 0.09036079 0.050918225 -0.12457045 0.08995263 0.21496068 0.03233189 -0.13917616 -0.148692 -0.073122315 -0.039676663 -0.05180991 -0.22083499 -0.14778528 -0.22085835 -0.14324628 -6.987925e-05 -0.005142977 -0.15987211 -0.08851941 -0.06547725 -0.02811709 0.025877817 -0.06111943 -0.019056361
-1.0,グレタさん嫌いっすわ,グレタ さん 嫌いだ,0.04276813 -0.05191204 0.03185316 -0.031419367 -0.079436675 -0.0041115647 0.14610878 -0.02782211 -0.019752767 -0.037194975 0.17692055 -0.07238687 -0.14172356 0.028177906 -0.06918848 -0.09488735 -0.020318562 -0.062552705 -0.029251881 0.007284332 0.07866167 0.19462468 -0.023160843 -0.025367059 0.18125317 0.028914278 -0.1533099 -0.025192894 -0.009985395 -0.08619285 -0.05321791 -0.11556137 -0.07347819 -0.022627702 -0.076730534 -0.026610844 0.14932388 -0.0112872785 -0.111316524 -0.041797824 -0.047958042 -0.064647704 -0.055760194 -0.040555004 -0.054167245 -0.12253635 0.17536233 -0.050536674 0.18440798 0.11593168 0.08241543 0.019083908 -0.15802105 -0.115217224 0.011532856 -0.17148325 0.06848648 0.07338504 0.009976393 0.23242413 0.12601003 0.05900796 -0.059101067 0.039156094 -0.05106744 -0.23019685 0.01887067 0.01156362 -0.11178022 0.008460337 -0.15334071 0.098436475 0.17253895 -0.09370008 0.08779589 0.1351678 0.03826071 -0.07876941 -0.049610995 0.1186074 0.20062299 0.14372681 -0.15377091 -0.16146451 -0.022138411 -0.10909032 -0.07288423 -0.22721279 0.053046793 -0.10840209 -0.04129353 0.01192505 -0.027053647 -0.09514947 -0.0067359325 0.03671537 -0.10872155 0.16527355 -0.009956573 -0.01125218
1.0,やるじゃんグレタさん！,やる グレタ さん,0.05785075 -0.041376784 0.019485151 -0.044209957 -0.06079252 0.0050916183 0.14661029 -0.016449666 -0.022231027 -0.035501882 0.19263105 -0.089514874 -0.15248717 0.030130709 -0.0517881 -0.09365973 -0.031489898 -0.0815121 -0.030964399 0.009889657 0.05925596 0.21044543 -0.011741609 -0.021390585 0.16800885 -0.00017193716 -0.14706863 -0.03536915 0.0047500585 -0.08572006 -0.08071668 -0.08518097 -0.059207812 -0.0014104106 -0.09055578 -0.006409368 0.14216366 -0.038660403 -0.12167324 -0.064494856 -0.037144482 -0.04819191 -0.04927095 -0.045535926 -0.06298544 -0.10140927 0.18943608 -0.036661096 0.17515141 0.104658835 0.095551625 -0.0032887259 -0.1592364 -0.102992095 -0.0057507963 -0.16919206 0.05755562 0.06803347 0.0072472217 0.24883756 0.113564916 0.0708598 -0.034646668 0.04102069 -0.035026565 -0.20591435 -0.02436853 0.014558026 -0.13773848 0.012008436 -0.13672568 0.11142765 0.14734887 -0.10628972 0.08951339 0.15833493 0.066987164 -0.068371564 -0.058720365 0.10126797 0.20472708 0.1372391 -0.1595013 -0.1690579 -0.013381034 -0.12648335 -0.07452764 -0.23808645 0.042247195 -0.10946692 -0.03350079 0.017398547 -0.026339138 -0.10026328 -0.010338119 0.0070300424 -0.09194897 0.15998743 0.006879741 -0.0094034
1.0,グレタさんほんますこ,グレタ さん ほんまだ すく,0.04458864 -0.05761343 0.032448083 -0.0117547745 -0.08153303 0.0044668815 0.16045876 -0.020221068 0.009042763 -0.049985487 0.17391787 -0.07022464 -0.1573894 0.037955247 -0.06486564 -0.08817833 -0.029045297 -0.054554623 -0.029622342 -0.0013332895 0.08076569 0.19721626 -0.03524798 -0.034451943 0.17337665 0.05667089 -0.16371539 -0.00019314139 -0.016051522 -0.09043522 -0.03697029 -0.10420983 -0.08258155 -0.026368208 -0.060439244 -0.035294052 0.14139949 0.0005088036 -0.11544166 -0.032726076 -0.06252871 -0.063929066 -0.05152426 -0.04984828 -0.050160524 -0.11876524 0.168616 -0.046722237 0.16117287 0.12742275 0.07965194 0.023943359 -0.13849969 -0.11255312 0.0022708816 -0.16603187 0.06674495 0.0664089 0.013269051 0.23850799 0.12853318 0.07055877 -0.0691903 0.05130254 -0.042187557 -0.22824472 0.023061993 0.0091420505 -0.09587685 0.0054696077 -0.15904471 0.09423009 0.19236992 -0.0801536 0.09873182 0.1306579 0.033539362 -0.09560485 -0.03776123 0.111851916 0.185979 0.1642554 -0.14250472 -0.15634206 -0.008599535 -0.12610522 -0.07232948 -0.22294515 0.08739014 -0.085229486 -0.020151537 0.008836015 -0.030987788 -0.07960738 0.013668892 0.05553249 -0.11695271 0.17767528 0.0067632203 -0.0069821845
1.0,グレタさん、言いたいことは分かるし、行きつきたい最終的なゴールも否定しないけど、完璧やり方というか過程を間違ってしまった感凄いな…。,グレタ さん 言う たい こと 分かる 行きつく たい 最終だ 的だ ゴール 否定 する ない 完璧だ やり 方 いう 過程 間違う しまう 感 凄い,0.06904398 0.00042784735 -0.011357587 -0.11960167 -0.026675643 -0.002792582 0.07855824 -0.024647227 -0.11967626 0.00728686 0.1839541 -0.09664081 -0.089094445 0.00981208 -0.047466688 -0.10040989 -0.0072630597 -0.10751051 -0.025956923 0.022099255 0.0155013995 0.17225379 0.05715815 0.020786816 0.1443854 -0.09513407 -0.09194573 -0.13788609 0.022911796 -0.049908213 -0.15876132 -0.08882865 -0.020224677 0.02201009 -0.16182002 0.046447787 0.15183873 -0.09973259 -0.08751561 -0.117513895 0.027127163 -0.042732216 -0.0411558 -0.015182211 -0.07929203 -0.08390404 0.16729657 -0.034705356 0.21821058 0.036300384 0.0917174 -0.03793627 -0.18816185 -0.093660936 0.018052125 -0.15351732 0.04300803 0.06717267 -0.024913084 0.19178954 0.07243717 0.032771543 0.019929083 -0.03857402 -0.035347756 -0.15449946 -0.05611905 -0.0020402619 -0.20910232 0.016766844 -0.07868241 0.104066156 0.015767837 -0.14316514 0.04542903 0.1766677 0.09888385 0.026100362 -0.10134578 0.08682523 0.21664672 0.027683808 -0.15847497 -0.18291068 -0.054454304 -0.06020329 -0.06627344 -0.2312969 -0.11949631 -0.18371016 -0.10782745 0.02318177 -0.024681004 -0.14297251 -0.08042347 -0.068990596 -0.043202516 0.085802965 -0.03796572 -0.022273788
-1.0,"これグレタさんが良い悪いは問題なくてさ、""ファーストクラスに乗せるバックの大人""が問題なんだよなぁ https://t.co/U1LCyLrMAp",グレタ さん 良い 悪い 問題 ない さ ファースト クラス 乗せる バック 大人 問題,0.096769005 -0.0038177622 -0.060860015 -0.112539604 -0.017699884 0.047584508 0.14472485 -0.006070795 -0.030883268 -0.048930086 0.19055463 -0.108603925 -0.12480057 0.036567453 -0.025038 -0.08213037 -0.021028202 -0.13978772 -0.06212461 0.020675648 0.011117296 0.17845547 0.080758356 -0.0110095 0.11532454 -0.03581858 -0.13419823 -0.11750153 0.016722372 -0.08913206 -0.13386442 -0.06708456 -0.03734295 0.015140006 -0.14186099 0.06847411 0.145783 -0.1054151 -0.08301537 -0.10458754 0.005480924 -0.012083856 -0.02444077 -0.052891854 -0.08824644 -0.09447228 0.18460056 -0.00034044357 0.18155839 0.07886138 0.087553985 0.0130260205 -0.16050678 -0.09767228 -0.016399167 -0.13989921 0.0002616872 0.08932182 -0.037768256 0.24009691 0.09420537 0.046161808 -0.013344876 -0.022682872 0.009206852 -0.17392765 -0.040594384 -0.014477667 -0.18906213 0.025963573 -0.075331576 0.06298488 0.0633189 -0.09107506 0.105409466 0.17872041 0.099281795 0.026292233 -0.074187845 0.08796874 0.23156224 0.07544985 -0.15179822 -0.17958611 -0.022318562 -0.11667271 -0.047331862 -0.2736913 -0.024376184 -0.15561041 -0.029296828 0.0070299855 -0.007901737 -0.13163908 0.001102478 -0.051228665 -0.057844162 0.10339755 -0.008955497 -0.0029250577
1.0,グレタさんの主張は確かにおかしいけど、子供が頑張ってるから温かく見守りましょう、あれだけの演説ができるのは将来が楽しみです。くらいのコメントにしてほしいよね。大人なら。,グレタ さん 主張 確かだ おかしい 子供 頑張る る 温かい 見守る ます 演説 できる の 将来 楽しみだ コメント する ほしい 大人,0.06725466 -0.030352913 -0.015936874 -0.12160239 -0.046406012 -0.00847531 0.09087674 -0.0253873 -0.11440307 0.0057338714 0.19297971 -0.0732205 -0.09727678 0.006511427 -0.06308563 -0.09004762 -0.0230544 -0.07764008 -0.045127235 0.009667289 0.014197318 0.18829633 0.03837616 0.03783242 0.11942589 -0.08650908 -0.09027156 -0.12354779 0.023729855 -0.0747058 -0.14015515 -0.0913498 -0.035667613 0.027059358 -0.14814286 0.029383393 0.12166209 -0.10380835 -0.11404648 -0.10365253 0.0027047785 -0.03462423 -0.028343108 0.0051967627 -0.079749845 -0.07454202 0.17593314 -0.033759203 0.22187972 0.027910773 0.09360439 -0.056894027 -0.19684751 -0.072612956 0.014569749 -0.17541194 0.049042758 0.046605643 -0.020648334 0.21847408 0.08660745 0.03898147 0.005194929 -0.032533243 -0.010452866 -0.16092913 -0.056216672 0.019204581 -0.19079305 0.024490926 -0.090617776 0.113365136 0.051563278 -0.13802615 0.062267162 0.17631972 0.10008789 0.013526859 -0.10752607 0.081007145 0.20977984 0.06247354 -0.15712644 -0.16844632 -0.04592189 -0.07617834 -0.064716466 -0.23726603 -0.108458936 -0.19226852 -0.112108655 0.015299881 -0.022731679 -0.1522616 -0.07646399 -0.05576449 -0.038943775 0.076285094 -0.028102277 -0.014182263
-1.0,@aokiaoki1111 原発再稼働なんて絶対に間違っている。CO2削減グレタさんは国連のまわしものです。,原発 稼働 間違う いる 2 削減 グレタ さん 国連 まわし もの,0.063299194 -0.024744684 0.002062457 -0.11676505 -0.029458111 -0.016693065 0.09032898 -0.03739116 -0.13303302 0.014121142 0.18015856 -0.10484171 -0.08177046 0.0012851119 -0.08361146 -0.0935164 -0.0014086011 -0.07555736 -0.04127252 0.0045873504 0.013558724 0.18925805 0.055054534 0.022353545 0.1499625 -0.06878867 -0.09963322 -0.1311536 -0.0033172139 -0.07364696 -0.15269263 -0.108922064 -0.030574279 -0.0047007157 -0.13328943 0.034442753 0.12667604 -0.07755339 -0.09921852 -0.09228879 -0.001779176 -0.06652709 -0.037437923 0.010484075 -0.08153023 -0.09463573 0.16261005 -0.05164306 0.21781315 0.050064895 0.084311 -0.030994352 -0.18897639 -0.11181565 0.025998183 -0.16962463 0.03384777 0.07011476 -0.02679035 0.20036805 0.08511394 0.024294727 -0.0036533463 -0.042755328 -0.03945117 -0.18160373 -0.03138391 0.011060432 -0.18150324 0.018730845 -0.08997845 0.100185506 0.050212547 -0.12681133 0.04966369 0.1650662 0.069609635 0.009051689 -0.11371828 0.09015933 0.215191 0.053348295 -0.14637725 -0.18146063 -0.068974175 -0.07514703 -0.046612013 -0.23396628 -0.1040767 -0.19960813 -0.12581961 -0.00026470513 -0.038247216 -0.1452734 -0.074970275 -0.03307482 -0.0555675 0.08984575 -0.049887024 -0.020787947
-1.0,"というかグレタさん鉄道旅推奨してるんだから今さらファーストクラス乗ること負い目感じなくていいのだ…
なんでわざわざ嘘つくのだ？国連パフォーマンスといい自己顕示欲がすごいのだ",いう グレタ さん 鉄道 旅 推奨 する る 乗る こと 負い目 感じる ない いい 嘘 つく 国連 パフォーマンス いう 自己 顕示 欲 すごい,0.08956862 -0.0061716517 -0.010245795 -0.09147992 -0.03259061 0.019814808 0.1263037 -0.0064911284 -0.054431617 -0.025527421 0.19022898 -0.11237028 -0.146471 0.03293992 -0.041875303 -0.092819475 -0.029624676 -0.10724154 -0.02860918 0.011383644 0.0064460933 0.20687564 0.041546457 -0.0015878052 0.13429819 -0.04031406 -0.124412484 -0.09139956 0.0030901313 -0.07794825 -0.14434558 -0.068471126 -0.03692186 0.012862538 -0.14089513 0.041199874 0.1362065 -0.08627858 -0.11060538 -0.10625943 -0.018384155 -0.04150201 -0.035024144 -0.048809018 -0.08198567 -0.08349215 0.18141556 -0.019666258 0.1873235 0.07685496 0.09651136 -0.023029787 -0.16746324 -0.10321541 -0.017669389 -0.15817662 0.03315323 0.066695996 -0.019508796 0.23093899 0.07446534 0.06393771 0.0011943083 -0.009455915 -0.012887717 -0.16940004 -0.054463066 -0.004703652 -0.19156273 0.018706467 -0.09772901 0.103821605 0.06318293 -0.12309323 0.08690033 0.18719946 0.1083185 -0.014364583 -0.08998026 0.07274339 0.20932151 0.09377063 -0.14662609 -0.19098032 -0.028604804 -0.12678961 -0.07188048 -0.24927099 -0.036084414 -0.15319324 -0.06585258 0.0062801163 -0.037042122 -0.11691996 -0.030195795 -0.032426182 -0.07705598 0.12315991 0.0017541996 -0.015363298
1.0,"グレタさん皮肉にプロフィール欄の更新で返すとこ好きよ

ガキだと言われたらプロフィール欄をガキにしたり

環境のコントロールよりも自身の怒りのコントロールしろ、映画でも観に行って落ち着けと言われたら

自身の怒りのコントロールをしている若者、今友達と映画見てる
に変更したり",グレタ さん 皮肉だ プロフィール 欄 更新 返す とこ 好きだ ガキ 言う れる プロフィール 欄 ガキ する 環境 コントロール 自身 怒り コントロール する 映画 観る 行く 落ち着け 言う れる 自身 怒り コントロール する いる 若者 今 友達 映画 見る る 変更 する,0.06730947 -0.04931667 -0.0070718755 -0.11288497 -0.055752918 -0.01797776 0.0950763 -0.021311328 -0.11623624 0.012703969 0.19571348 -0.0748309 -0.10598199 0.003795204 -0.092997454 -0.08685017 -0.035647865 -0.04173091 -0.047914773 -0.009193167 0.00842942 0.2145509 0.015846811 0.04757291 0.10075088 -0.059791323 -0.08808147 -0.11194243 0.0058038887 -0.07859329 -0.13183519 -0.08123181 -0.060350463 0.017459404 -0.14142896 0.00696185 0.10169313 -0.08920547 -0.12596655 -0.089807294 -0.02429744 -0.054924894 -0.02088867 0.01819472 -0.08096727 -0.06737058 0.15853028 -0.046623446 0.22599027 0.02809934 0.09030314 -0.07598875 -0.18742287 -0.067653276 0.012557533 -0.19537762 0.059374616 0.024475876 -0.02795276 0.2206983 0.09379723 0.0535505 -0.016561277 -0.044424787 0.0034369437 -0.16398217 -0.05001663 0.023088826 -0.180439 0.0267844 -0.11839386 0.11157146 0.07428395 -0.14162056 0.073839925 0.180214 0.09829617 0.0021184378 -0.12199539 0.082769394 0.18756554 0.09120575 -0.122901745 -0.16073357 -0.043423 -0.087982506 -0.070198655 -0.22929406 -0.107217 -0.20460567 -0.12150389 0.006333835 -0.036955398 -0.14905429 -0.08136056 -0.023283498 -0.054250326 0.074779525 -0.011776643 -0.0016348913
-1.0,"@ohnuki_tsuyoshi なんにせよグレタさんの大きなミスは中国に対して強く言わなかった事。
攻め所を間違ってるよね。",なん する グレタ さん ミス 中国 対する 強い 言う ない 事 攻め 所 間違う る,0.06920822 -0.025069967 -0.012347849 -0.13131626 -0.020791035 -0.00395539 0.09852163 -0.020108638 -0.11191346 0.010145893 0.19729742 -0.099092394 -0.097828306 -0.0011844757 -0.067445576 -0.09139337 -0.021323144 -0.08479824 -0.040446483 0.0076419795 0.004411448 0.20167643 0.046005547 0.027213275 0.11610639 -0.09288301 -0.08082392 -0.1310642 0.02087023 -0.06767644 -0.1526849 -0.071873754 -0.031220188 0.026494509 -0.14618154 0.03729012 0.12761341 -0.10221778 -0.1049065 -0.10398395 0.008325986 -0.031454902 -0.025917534 -0.000702186 -0.085954405 -0.0703742 0.17286079 -0.03166878 0.22171812 0.037967782 0.10436505 -0.055703256 -0.19097246 -0.080026135 -0.0018255797 -0.16878396 0.040571034 0.05278541 -0.026452836 0.21777786 0.07929434 0.045666818 0.01419107 -0.03547803 -0.009317839 -0.15359524 -0.0686554 0.01325973 -0.1995629 0.03027465 -0.08830533 0.105744176 0.05147157 -0.13260719 0.06554047 0.18089281 0.10696465 0.02185312 -0.114835426 0.08284841 0.21440972 0.060660888 -0.14531156 -0.16530389 -0.0411903 -0.08106044 -0.06781356 -0.23600528 -0.09558283 -0.18523331 -0.10056209 0.012124089 -0.015991706 -0.14113998 -0.07093495 -0.06280348 -0.03619502 0.07295242 -0.022081686 -0.0115676075
-1.0,"こりゃあグレタさんが印象操作したと思われても仕方ないな。正々堂々と振る舞わないと足元掬いたがってる人はいっぱいいるんだからさー。周りにいる大人もちゃんとしたほうがいい。

グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い https://t.co/vCbqnGqwYg @afpbbcomより",グレタ さん 印象 操作 する 思う れる 仕方ない 正々堂々たる 振る舞う ない 足元 掬う たい がる る 人 いる 周り いる 大人 する ほう いい グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い,0.07871792 -0.046390418 0.0060445657 -0.04968351 -0.06943652 0.0139631545 0.14465132 0.0060420022 -0.024713298 -0.03003576 0.19804047 -0.07799601 -0.18462388 0.04105445 -0.05493491 -0.08343367 -0.06565096 -0.054586254 -0.034515057 -0.015299976 0.022598619 0.2414625 -0.023246277 0.002968774 0.1162914 0.009182732 -0.14169972 -0.031077547 -0.0074757566 -0.08604722 -0.095640205 -0.05814811 -0.07636082 0.015542706 -0.11005404 -0.009147184 0.10262584 -0.057939593 -0.14015342 -0.07774012 -0.061611384 -0.054155573 -0.027712665 -0.035385847 -0.07162491 -0.06217234 0.1696669 -0.0319655 0.16759586 0.08199082 0.09457944 -0.04710917 -0.14082944 -0.08311363 -0.015775617 -0.1853399 0.06497543 0.025506495 -0.0012097389 0.25313732 0.093060836 0.09456003 -0.026950601 0.018136704 0.0037238442 -0.17537482 -0.045107815 0.014457926 -0.1543379 0.013886172 -0.13834608 0.123376206 0.12394665 -0.12833746 0.10403587 0.18666202 0.092572495 -0.070196114 -0.08981251 0.06356653 0.17269216 0.15599386 -0.12924753 -0.17568572 -0.0026357502 -0.1485705 -0.08766226 -0.23473433 0.0036805924 -0.1311752 -0.050255492 0.0052335514 -0.055269632 -0.099329926 -0.020205658 0.01991016 -0.098030575 0.14936373 0.032518957 0.00048289148
-1.0,なんかグレタさんとその仲間って、ワザとやってそうなぐらい詰めがあまあまだな,グレタ さん 仲間 ワザ やる そうだ 詰め,0.058275852 -0.035993736 0.018163268 -0.062809624 -0.05657122 -0.0057658055 0.12525792 -0.02268081 -0.06454553 -0.01523592 0.19264607 -0.092828766 -0.13647465 0.02308719 -0.060198992 -0.09600416 -0.029246092 -0.08013606 -0.029551703 0.008476846 0.04668783 0.21220303 0.00016509768 -0.00278468 0.16660891 -0.028278464 -0.1369442 -0.061375875 0.00458557 -0.08083473 -0.10882788 -0.094869554 -0.051036693 0.0027163043 -0.11047692 0.0017583709 0.13695304 -0.051557954 -0.122335084 -0.07944761 -0.024985807 -0.057142686 -0.048629217 -0.025222821 -0.064989924 -0.09584672 0.18355228 -0.0454666 0.19056796 0.082485735 0.096239604 -0.020597765 -0.17176275 -0.10010471 0.007513842 -0.17499277 0.059891324 0.06311916 0.0035945154 0.23377801 0.10412742 0.059187435 -0.019750971 0.020573113 -0.03952925 -0.19592714 -0.034660015 0.01612969 -0.15659 0.0133750755 -0.12541844 0.12231121 0.11191897 -0.12556148 0.073565386 0.16650288 0.07473563 -0.054102656 -0.08158092 0.094529495 0.20862947 0.1116908 -0.16322805 -0.18122764 -0.03317846 -0.10881875 -0.07316207 -0.23394462 -0.016588425 -0.14382493 -0.06969316 0.019696744 -0.035613768 -0.11685653 -0.036858644 -0.007663985 -0.08450189 0.14418213 -0.009906411 -0.012526361
-1.0,グレタさんて、子どもだなって思う,グレタ さん て 子ども なる 思う,0.057811376 -0.029936753 0.0032201323 -0.0806279 -0.055766575 -0.010217778 0.109404445 -0.029951243 -0.07895928 -0.013744145 0.18198523 -0.079717726 -0.11569693 0.01644303 -0.058492392 -0.09790574 -0.017201697 -0.08850221 -0.039214298 0.022379568 0.044324342 0.19109133 0.016819546 0.005753271 0.1609016 -0.05492995 -0.1273588 -0.08635393 0.01643342 -0.083423115 -0.11061013 -0.100950815 -0.037567087 0.007925313 -0.122894414 0.015096717 0.13638091 -0.07262885 -0.12026961 -0.08271807 -0.010459467 -0.04807022 -0.048299085 -0.021705229 -0.07075361 -0.10355496 0.19718818 -0.037503384 0.20559648 0.06897334 0.093619704 -0.013615722 -0.19116296 -0.09756539 0.013908902 -0.17397872 0.052392356 0.07474858 -0.0017300703 0.2291862 0.10592983 0.038919855 -0.015645072 0.007705333 -0.03726326 -0.19628471 -0.03686498 0.02207662 -0.16119908 0.016780756 -0.111327834 0.11978715 0.09437209 -0.12599033 0.0641543 0.16340318 0.07834179 -0.029681291 -0.08137916 0.099916965 0.22177051 0.094879776 -0.1722202 -0.1721266 -0.037857696 -0.09326926 -0.064281054 -0.24049671 -0.03749122 -0.16020468 -0.08165862 0.021104835 -0.022137541 -0.13117352 -0.05150839 -0.031962153 -0.07075745 0.12118704 -0.027564064 -0.0140453195
1.0,グレタさん 批判されすぎててちょっと好きになってきちゃったな,グレタ さん 批判 する れる すぎる る 好きだ なる くる う,0.05243063 -0.054885115 0.005527692 -0.10211441 -0.067667335 -0.020977449 0.0909544 -0.018196383 -0.117308915 0.021167772 0.19974256 -0.05945479 -0.111245655 0.0023611134 -0.09063068 -0.09303754 -0.051769823 -0.03562943 -0.035213035 -0.01418003 0.020543812 0.22238709 -0.010192773 0.05267029 0.10282094 -0.05992913 -0.09001157 -0.093804196 0.012012104 -0.068145886 -0.12788066 -0.09041426 -0.06914737 0.025953315 -0.13850456 -0.00822156 0.102516495 -0.0754156 -0.13064736 -0.09518486 -0.020592399 -0.0547035 -0.0241292 0.02278642 -0.064085096 -0.05691128 0.15266071 -0.057967454 0.22205544 0.017052772 0.09727704 -0.08685586 -0.18206526 -0.05423521 0.019447695 -0.20098965 0.08172085 0.008151185 -0.008569931 0.21761808 0.09522899 0.05729917 -0.0062057315 -0.029262945 -0.0032312442 -0.15860453 -0.051817454 0.029280901 -0.18011835 0.02351591 -0.120732486 0.13556479 0.07798867 -0.15479487 0.06765905 0.18233947 0.0950747 -0.02210189 -0.12437588 0.07610677 0.17991759 0.09413399 -0.13865852 -0.1666257 -0.04193555 -0.07996073 -0.087179035 -0.21008621 -0.117651984 -0.19067474 -0.12521335 0.02105684 -0.04010424 -0.14757603 -0.08445313 -0.017663289 -0.053854734 0.08174333 -0.008781995 -0.006695509
