label,text,wakati_text,vector
1.0,最近は大人びたティーンエイジャーを目にすることが多いけれども、グレタさんは自分が見たまま思ったままのことをそのまま言葉にする、素直な人なんじゃないかな…と、ドイツ鉄道のツイートの記事を見てそう思った。「一等車を用意したドイツ鉄道への感謝を示せ」なんて言う方が恥ずかしくない？,最近 大人びる ティーンエイジャー 目 する こと 多い グレタ さん 自分 見る 思う まま こと 言葉 する 素直だ 人 ない ドイツ 鉄道 ツイート 記事 見る 思う 一 等 車 用意 する ドイツ 鉄道 感謝 示す 言う 方 恥ずかしい ない,0.049061995 -0.019698596 -0.02536132 -0.09524072 0.010139948 0.09401159 0.108963914 -0.049451485 -0.24309207 -0.044227973 0.01568488 -0.13989812 0.16685219 0.11502341 -0.06950547 -0.124392666 0.014396973 0.036210176 -0.0074645714 0.02701026 0.17926604 0.03573859 -0.033475794 0.007979395 0.054537077 -0.008076046 0.071209945 0.1665956 -0.040486984 0.019595902 0.044971544 -0.057084106 0.13392983 -0.14185357 0.034186017 0.049570847 -0.06996809 0.19718894 -0.04188079 0.22145158 -0.12097493 -0.084628694 -0.048967138 0.13162807 -0.14486064 -0.0802888 0.053801917 0.037719455 -0.03189533 0.17131579 -0.16385119 -0.037824467 -0.08971391 0.18637219 0.031266462 -0.14607304 -0.19493411 -0.12983225 -0.11480019 0.01941111 -0.00078400644 -0.05771809 -0.19147132 -0.10349007 -0.01181778 0.09290649 -0.062982105 0.03556666 0.0279199 0.058675513 0.040630583 -0.044919983 -0.16179824 -0.091127716 -0.07262506 0.099622235 -0.067221016 -0.05780299 -0.06170085 0.08618905 -0.2231547 -0.13626102 -0.10058506 -0.054617167 -0.030788057 -0.050379783 0.068403326 0.06032162 -0.037938245 -0.0032525049 -0.07667065 -0.08134908 0.011764662 0.17912628 -0.052351844 0.113843575 -0.02601627 -0.07700474 0.18293294 0.060414366
1.0,"グレタさんの活動は２つの点から少し応援しています

１．彼女の行動力・度胸
２．若者の関心を政治的事象へ向かわせている点

※グレタさんが中国を批判しまくり、中国に改善行動を強く迫り続ければ、ちゃんと応援します。 https://t.co/HLVgXvtHBH",グレタ さん 活動 ２ つ 点 応援 する いる ます １． 彼女 行動 力 度胸 ２． 若者 関心 政治 的だ 事象 向かう せる いる 点 グレタ さん 中国 批判 する まくる 中国 改善 行動 強い 迫る 続ける 応援 する ます,0.04745149 -0.01833953 -0.026146049 -0.095821254 0.008257995 0.09120464 0.107360706 -0.050346904 -0.24445252 -0.043715723 0.017297542 -0.14021794 0.16920133 0.11770214 -0.07074558 -0.125549 0.01810143 0.035414077 -0.00936373 0.029477179 0.1794164 0.037506077 -0.032585595 0.007731884 0.055921044 -0.00791493 0.06974101 0.16333814 -0.04223734 0.018342577 0.043838 -0.057189345 0.13424738 -0.14253783 0.034706328 0.04861645 -0.07011377 0.1994052 -0.04150242 0.22088893 -0.118618414 -0.08293602 -0.049436364 0.13253069 -0.14460179 -0.07966553 0.054787572 0.037611425 -0.031076072 0.16871151 -0.16479874 -0.038541235 -0.0887457 0.18691026 0.028459344 -0.14661664 -0.19375686 -0.12943722 -0.11516737 0.020873304 -0.0013064933 -0.057185333 -0.19142051 -0.10175626 -0.012345152 0.09478407 -0.06235153 0.035584956 0.029299429 0.05890403 0.043952946 -0.04341812 -0.16047582 -0.09253485 -0.07420513 0.10020418 -0.064234965 -0.06041834 -0.061147403 0.08833191 -0.22134219 -0.13538806 -0.104278706 -0.057072803 -0.030886233 -0.0484225 0.06666282 0.061459873 -0.03674673 -0.0036600248 -0.07620494 -0.08249248 0.008329852 0.17740564 -0.051014476 0.11511188 -0.025994841 -0.075341135 0.18350345 0.061215658
-1.0,"RT @street3tunnel: グレタさんの抗議って全部聴いたわけじゃないけど中身ないんだよね
具体的な削減方法とか化石燃料に代わる発電方法とか、代替案なしに感情だけで言ってる印象
今、火力発電所で働いてる人は発電やめたら失業するし、原発も火力発電もなくなったら電気なしで…",グレタ さん 抗議 聴く ない 中身 ない 具体 的だ 削減 方法 化石 燃料 代わる 発電 方法 代替 案 なし 感情 言う る 印象 今 火力 発電 所 働く る 人 発電 やめる 失業 する 原発 火力 発電 なくなる 電気 なし,0.04871451 -0.019784814 -0.025205748 -0.094298355 0.0049008694 0.097204424 0.11021854 -0.05016633 -0.24220814 -0.042304143 0.01609808 -0.13938244 0.16699483 0.11553889 -0.06605501 -0.124137074 0.018615386 0.036390487 -0.008554172 0.028211942 0.18046372 0.041946866 -0.03184061 0.009826558 0.052012645 -0.008822622 0.06742812 0.16487221 -0.042928167 0.014723784 0.04491023 -0.05971859 0.13516636 -0.14341445 0.034086242 0.046173863 -0.07080743 0.19961555 -0.043964855 0.22159842 -0.11948153 -0.08634489 -0.048936266 0.13324042 -0.14284742 -0.08102768 0.05658162 0.036068436 -0.032985277 0.16799618 -0.16162902 -0.039534517 -0.09217903 0.18579927 0.029167365 -0.14880303 -0.19151817 -0.12856811 -0.116188504 0.022641404 -0.00028049175 -0.056599185 -0.19147041 -0.10126746 -0.014773011 0.096498854 -0.06315936 0.038644157 0.026034039 0.061849736 0.04169919 -0.04023445 -0.16144104 -0.08627907 -0.07578611 0.096952625 -0.067943744 -0.059883416 -0.06169944 0.086258896 -0.22450258 -0.13655728 -0.10104934 -0.055253524 -0.034376796 -0.050286327 0.069116205 0.060240824 -0.035224523 -0.0030105985 -0.080135405 -0.08076739 0.013212666 0.1795723 -0.04990227 0.11486153 -0.023740033 -0.07344462 0.18213676 0.060994074
1.0,"@zamamiyagarei グレタさんのメッセージは、たまたま２度聞かせてもらいました。涙流しながらストレートに訴えてましたね。プライドが高い人には「言い得て妙」などと云う勇気は皆無と感じました。
地球と云う🌏生命体の異常を知りつつ知らないふりをしてることを彼女は周知していて貴方達は何をしてるのですか⁉️と",グレタ さん メッセージ ２ 度 聞く せる もらう ます 涙 流す ストレートだ 訴える ます プライド 高い 人 言う 得る 妙だ 云う 勇気 皆無だ 感じる ます 地球 云う 生命 体 異常だ 知る 知る ない ふりだ する る こと 彼女 周知 する いる 貴方 達 何 する る,0.04796293 -0.019793218 -0.026489353 -0.09417818 0.008384671 0.091126986 0.10718581 -0.04972339 -0.24560517 -0.043389384 0.017502436 -0.14050928 0.16748402 0.11587869 -0.06836434 -0.12344826 0.019124696 0.03701307 -0.005987126 0.027174465 0.17793107 0.03604044 -0.030237576 0.00901886 0.0562243 -0.0072038076 0.069957405 0.16705479 -0.039820258 0.017342191 0.04602875 -0.057750624 0.13269815 -0.14100051 0.03322428 0.050951175 -0.07082968 0.19852866 -0.041855797 0.22086176 -0.1204124 -0.08540622 -0.048891865 0.130517 -0.14300852 -0.08179367 0.05684702 0.038367417 -0.029998735 0.1702591 -0.16424973 -0.03713738 -0.088496864 0.18612255 0.028329358 -0.1478573 -0.19636436 -0.12925965 -0.11356236 0.021863682 -0.00018021216 -0.05707148 -0.19323358 -0.10177903 -0.011453967 0.09262966 -0.06512807 0.036995236 0.027255747 0.061722398 0.042796332 -0.041939918 -0.16153581 -0.09028852 -0.07292425 0.10012224 -0.06531061 -0.059364464 -0.062359277 0.0889193 -0.22133699 -0.13616808 -0.103594415 -0.056157958 -0.029194606 -0.048814498 0.06651484 0.06312616 -0.03656014 -0.004262099 -0.0764911 -0.08135646 0.010432189 0.1781755 -0.051076114 0.11480991 -0.024513049 -0.07665227 0.18247698 0.06162053
1.0,"グレタさんて、基本的には「科学者の提言に従え」というスタンスらしく、あまり反感はないんだがね…。
全員が、直ちに実行出来るとは当然ながら思わないけど、なんらかのムーブメントがないと、耳の痛い正論は通らないと思うし、改善には繋がらない。
反対してる人は、気候変動の陰謀論信者なの？",グレタ さん て 基本 的だ 科学 者 提言 従う いう スタンス 反感 ない 全員 実行 出来る 当然だ 思う ない ムーブメント ない 耳 痛い 正論 通る ない 思う 改善 繋がる ない 反対 する る 人 気候 変動 陰謀 論 信者,0.048732117 -0.018360881 -0.024128605 -0.09542642 0.0073902677 0.09122032 0.11021425 -0.04942097 -0.2431221 -0.04285361 0.017839655 -0.14071716 0.16484544 0.11583606 -0.06932168 -0.124632835 0.016968425 0.034015577 -0.0078077884 0.026436707 0.17995988 0.03881671 -0.03127827 0.007321436 0.054341905 -0.0077729663 0.070498064 0.16820505 -0.040461265 0.018996991 0.046550628 -0.058334254 0.13149503 -0.13934767 0.0365827 0.049313568 -0.07016797 0.19737767 -0.03997129 0.22114605 -0.1185025 -0.08756951 -0.047655683 0.13268758 -0.14324898 -0.081233725 0.0549292 0.03818423 -0.033374224 0.17010157 -0.16357996 -0.037803046 -0.090763696 0.1864253 0.028601594 -0.1481497 -0.19459859 -0.12771882 -0.11358184 0.022677267 -0.0025137004 -0.05585227 -0.19064437 -0.10254473 -0.012585759 0.092859484 -0.06401514 0.03724765 0.028389985 0.06235775 0.043399777 -0.04215824 -0.16062379 -0.091128305 -0.07449379 0.097132765 -0.06550248 -0.05968609 -0.060409043 0.08740934 -0.2233148 -0.13708559 -0.102022976 -0.05528184 -0.031708926 -0.048781805 0.06847574 0.061431833 -0.036387786 -0.0064634844 -0.07970603 -0.08317103 0.009815128 0.18035537 -0.05138817 0.11472097 -0.026980516 -0.07864628 0.183427 0.059947845
-1.0,なんだろねグレタさん　世界の大人の玩具にされてる気がしてる。,グレタ さん 世界 大人 玩具 する れる る 気 する る,0.0479008 -0.020455956 -0.02733023 -0.092384 0.008358983 0.09339679 0.108537786 -0.0514326 -0.24480575 -0.043890353 0.01625476 -0.14067598 0.16681637 0.11566223 -0.07013897 -0.12300776 0.019018997 0.035651788 -0.007998968 0.028192224 0.1772746 0.038904976 -0.032672312 0.009883578 0.05676039 -0.0063958094 0.070233576 0.16820858 -0.04039055 0.018428301 0.044366874 -0.05786695 0.13533203 -0.14215283 0.0358126 0.04809465 -0.070752524 0.1995127 -0.040674027 0.22362116 -0.11824452 -0.08388075 -0.049902886 0.13103105 -0.14420997 -0.08091765 0.054024953 0.038061105 -0.031644925 0.17115417 -0.16321675 -0.038525157 -0.08703447 0.18453778 0.028877981 -0.14815892 -0.19453837 -0.12920892 -0.114345625 0.020797009 0.00085569965 -0.053771436 -0.19231518 -0.101573914 -0.011853089 0.09411252 -0.060898762 0.037573125 0.025931593 0.06098629 0.040907044 -0.041246552 -0.15948056 -0.090704985 -0.07348024 0.09999587 -0.066083044 -0.06006041 -0.061749812 0.08681426 -0.22114833 -0.13608302 -0.102571905 -0.05865944 -0.029399745 -0.047366302 0.068211965 0.06227423 -0.036653094 -0.0047929483 -0.07846699 -0.0815211 0.012681056 0.17972465 -0.05233016 0.11461312 -0.027032021 -0.077129975 0.18153237 0.061310817
1.0,"いい話。

グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い https://t.co/ntduUkqtZH @afpbbcomより",いい 話 グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い,0.051846642 -0.01903084 -0.025202548 -0.09851681 0.0052770977 0.09497449 0.1121526 -0.04901334 -0.23742121 -0.03966789 0.017293377 -0.1429793 0.16472358 0.11324798 -0.07188436 -0.12001883 0.015866417 0.03727723 -0.006387915 0.028964765 0.1778244 0.040748343 -0.036472134 0.009109252 0.05324223 -0.005079792 0.065448515 0.17082071 -0.0409714 0.019964075 0.045137513 -0.0597319 0.13701525 -0.1391453 0.03484834 0.044590905 -0.07167126 0.19838433 -0.04222618 0.2210167 -0.11287094 -0.0874382 -0.04923353 0.13281873 -0.14532627 -0.08115445 0.051807966 0.032817546 -0.026500478 0.17028345 -0.16214363 -0.04287204 -0.08756845 0.18825246 0.029151633 -0.14729746 -0.19349737 -0.12497506 -0.11672805 0.019042687 -0.00048046178 -0.053458866 -0.18914817 -0.10095381 -0.014729508 0.09643827 -0.060445342 0.037914503 0.028883709 0.054375224 0.041821163 -0.040127408 -0.15902351 -0.090351425 -0.07333095 0.09969094 -0.071980715 -0.061015885 -0.06378389 0.087859385 -0.22701962 -0.13792934 -0.101480946 -0.0587042 -0.029775118 -0.05173336 0.065891676 0.06279455 -0.041125964 -0.0036478983 -0.072838716 -0.08179314 0.011253706 0.18416898 -0.05451819 0.11274234 -0.025254643 -0.07840585 0.18548413 0.05846005
1.0,"グレタさん叩かれっぱなしやな
今はともかく、はじめの志は素晴らしいし、
行動に移せることは私たちより立派なんだけどな",グレタ さん 叩く れる っぱなす やだ 今 はじめ 志 素晴らしい 行動 移せる こと 私 たち 立派だ,0.049065355 -0.019670537 -0.025993567 -0.09397357 0.0069410717 0.09059859 0.111076586 -0.05101056 -0.24268718 -0.044063125 0.015112984 -0.14025335 0.17145893 0.11668609 -0.07376105 -0.12227054 0.019060638 0.0370376 -0.009396804 0.031053081 0.1799716 0.039476167 -0.034239236 0.010644447 0.056200616 -0.007789606 0.07031003 0.16566628 -0.042604607 0.018275676 0.04592415 -0.055583704 0.13344109 -0.14555833 0.0349216 0.045115907 -0.07039162 0.1977069 -0.04538918 0.21948327 -0.12038844 -0.0836325 -0.04638648 0.13054927 -0.14296946 -0.08384175 0.05299945 0.03844262 -0.03064791 0.17534013 -0.16104287 -0.036838815 -0.08880648 0.18538614 0.031012043 -0.14859456 -0.19345741 -0.12835264 -0.11472377 0.021468868 -0.0019046605 -0.054793395 -0.19305018 -0.10088403 -0.012071384 0.09533819 -0.06038598 0.03754701 0.025618149 0.057214748 0.04272981 -0.043059412 -0.15997063 -0.08808687 -0.074737616 0.09942065 -0.06543909 -0.060011424 -0.061032493 0.08501297 -0.22041132 -0.1355034 -0.10225505 -0.05587391 -0.032375097 -0.046907857 0.064961486 0.05943171 -0.036757343 -0.0022957483 -0.078196466 -0.08156061 0.008424995 0.17807451 -0.049743287 0.113960385 -0.027719926 -0.076829754 0.18776222 0.06166432
-1.0,グレタさんのファーストクラスは許せないくせに、自国の政府の無駄遣いは許せるんだね。ばっかじゃねぇの？,グレタ さん ファースト クラス 許せる ない くせ 自国 政府 無駄遣い 許せる ない,0.050398476 -0.016926942 -0.025524411 -0.092509076 0.00989449 0.090782486 0.10825956 -0.04943497 -0.24028245 -0.039603703 0.016043784 -0.13933536 0.16437918 0.11800462 -0.07200867 -0.12223771 0.020660244 0.03208179 -0.0066130115 0.026490612 0.18014868 0.03733779 -0.03002696 0.009064787 0.055640217 -0.0072046835 0.06996055 0.16654465 -0.03867265 0.014747969 0.048679937 -0.059366014 0.12967306 -0.13986191 0.03292387 0.05009661 -0.07180403 0.19943127 -0.03925511 0.22036478 -0.1178229 -0.08648119 -0.043897334 0.13328639 -0.14698973 -0.083521955 0.05297595 0.037732802 -0.030868081 0.17142624 -0.16284683 -0.038145322 -0.08876949 0.18504888 0.028457789 -0.14821522 -0.19439764 -0.12991136 -0.11411057 0.021159105 -0.005978872 -0.057588413 -0.19351429 -0.10218033 -0.012652429 0.09518491 -0.06308514 0.03828606 0.028821327 0.062550314 0.042578712 -0.04380031 -0.16400558 -0.085790135 -0.07735158 0.10002686 -0.06279571 -0.058776584 -0.05749585 0.084714755 -0.22670491 -0.13730459 -0.097366564 -0.0562652 -0.034777008 -0.046986584 0.07000151 0.061482552 -0.038262658 -0.004403065 -0.08034993 -0.08548538 0.005865499 0.18077841 -0.04945172 0.1135083 -0.027258422 -0.07751696 0.18357572 0.05943407
1.0,"グレタさんをばかにするには違うんだよな。
彼女は行動をしている。",グレタ さん ばかだ する 違う 彼女 行動 する いる,0.046708953 -0.020094667 -0.026005162 -0.09518876 0.008892455 0.09249522 0.10882174 -0.049671542 -0.24462312 -0.044027437 0.018337732 -0.13921954 0.16667128 0.11639242 -0.070205994 -0.12625676 0.015886592 0.034218155 -0.008142812 0.028613744 0.1782177 0.037463922 -0.03291749 0.008398527 0.056795616 -0.008615043 0.07018578 0.16319394 -0.04010135 0.01931813 0.043804396 -0.054181606 0.13539006 -0.14450198 0.03406629 0.047997758 -0.07033926 0.19858812 -0.04219468 0.22135864 -0.12179605 -0.084861636 -0.049642872 0.13239007 -0.14545532 -0.08103083 0.05457062 0.03720647 -0.032059904 0.17011015 -0.16444631 -0.039721258 -0.087651595 0.18735956 0.028589474 -0.14656273 -0.19468902 -0.12982035 -0.11434505 0.018544566 -0.0015821598 -0.055861734 -0.19145425 -0.10375704 -0.012173977 0.09310786 -0.061359357 0.037997857 0.02968354 0.058684982 0.042863153 -0.041498385 -0.15992925 -0.09277222 -0.0743717 0.09852974 -0.06634251 -0.06002312 -0.061690513 0.08947988 -0.21984032 -0.13715577 -0.10208293 -0.05641088 -0.031174595 -0.048492756 0.06732503 0.06052377 -0.037291672 -0.0033982925 -0.0778956 -0.08003654 0.009764972 0.17737693 -0.05119154 0.114619285 -0.027453795 -0.076226085 0.18381105 0.058475737
1.0,私はグレタさんを尊敬しています。 https://t.co/hf2Sy2WFwY,私 グレタ さん 尊敬 する いる ます,0.047638696 -0.018448055 -0.02498762 -0.09361852 0.0070226383 0.09103323 0.10827408 -0.051238213 -0.24500328 -0.044108875 0.017468799 -0.14150797 0.16852234 0.11716733 -0.069507025 -0.123286165 0.018948277 0.03531199 -0.006817194 0.029976103 0.17920311 0.03686627 -0.032716934 0.009135581 0.056007467 -0.007463793 0.06935277 0.16433477 -0.038897518 0.018813392 0.04615821 -0.055010084 0.13342589 -0.14278546 0.034257703 0.047385965 -0.07239994 0.19955897 -0.04239645 0.22178595 -0.11846576 -0.08304141 -0.05005231 0.13144128 -0.14444193 -0.08299379 0.05425027 0.037877414 -0.030405764 0.16805251 -0.16159481 -0.037674148 -0.086393714 0.1869931 0.029593287 -0.14608736 -0.19429651 -0.12738483 -0.11455009 0.019679679 -0.0035567633 -0.05581253 -0.19271976 -0.10270464 -0.012016925 0.09393024 -0.061840795 0.036152378 0.02898288 0.0574262 0.043457303 -0.044045273 -0.16222651 -0.09204453 -0.0742472 0.09873006 -0.06605678 -0.057339765 -0.060908943 0.08769075 -0.22135043 -0.13779248 -0.10240079 -0.058595415 -0.0318608 -0.049467087 0.06766883 0.061807398 -0.036136974 -0.004664092 -0.08019466 -0.08209519 0.0111833615 0.17881349 -0.04977438 0.116414644 -0.025735816 -0.073939584 0.18475144 0.060618345
-1.0,@lTfC8qI4PATLiaC グレタさんはもう少し学校でお勉強したほうがいい。教育は大事。周りの大人はちゃんとしてあげないと彼女は今後生きにくい大人になる,グレタ さん 学校 勉強 する ほう いい 教育 大事だ 周り 大人 する あげる ない 彼女 今後 生きる にくい 大人 なる,0.0485784 -0.019798664 -0.0267534 -0.09247664 0.0078093526 0.0941635 0.110690445 -0.04654996 -0.24432549 -0.043630484 0.019354502 -0.14008929 0.16973807 0.115659 -0.07170875 -0.12292166 0.01801754 0.034769613 -0.009431365 0.028441725 0.17702916 0.039914493 -0.03403934 0.008790858 0.05494831 -0.007600136 0.0705135 0.16681191 -0.04075807 0.019005174 0.04385165 -0.05800588 0.13250585 -0.14025961 0.03452948 0.050363373 -0.071152255 0.1974761 -0.040924374 0.22130208 -0.120098904 -0.08748998 -0.04720359 0.13121349 -0.14185664 -0.08153009 0.055656265 0.03859271 -0.03209932 0.17299977 -0.16324177 -0.039289374 -0.08772888 0.18640669 0.030452909 -0.1466436 -0.19567247 -0.12997437 -0.11334653 0.0216773 -0.0028052796 -0.056657244 -0.19047517 -0.102490716 -0.009129372 0.093837015 -0.060562674 0.038581345 0.026716152 0.0620066 0.045094687 -0.042145725 -0.16262607 -0.09112808 -0.073612906 0.099177346 -0.066760845 -0.059644595 -0.061575077 0.0875972 -0.22218972 -0.13554887 -0.1002257 -0.056921635 -0.03136981 -0.05029698 0.06956218 0.05939419 -0.03783896 -0.005202619 -0.07822642 -0.08251538 0.012505591 0.18010667 -0.048377357 0.111773886 -0.027268441 -0.07680044 0.18176657 0.058566324
-1.0,グレタさんが中国の長時間硬座席や夏のインド鉄道を経験しても、飛行機はあかんと言うのなら信念がある人だと思うが、乗ること無いだろう😫。 https://t.co/B7y5RsQybp,グレタ さん 中国 時間 硬座 席 夏 インド 鉄道 経験 する 飛行機 あかん 言う 信念 ある 人 思う 乗る こと 無い,0.047560446 -0.020950122 -0.024736062 -0.09588433 0.0075953035 0.09492975 0.10900565 -0.0499795 -0.24410373 -0.045596916 0.017599327 -0.1406124 0.16887984 0.11482843 -0.07173977 -0.12347393 0.014328287 0.036619797 -0.006188644 0.026937287 0.17700835 0.037367385 -0.034558777 0.009356466 0.054288615 -0.008872037 0.068881884 0.16546378 -0.040434975 0.019367449 0.04268502 -0.056957632 0.13537171 -0.14098646 0.034456562 0.049835872 -0.07295894 0.19651541 -0.043853264 0.21941587 -0.11918448 -0.08591073 -0.04790987 0.13049893 -0.14151222 -0.080994256 0.05655694 0.035889585 -0.031848904 0.17011596 -0.16390032 -0.038907446 -0.08989769 0.1882924 0.029367164 -0.14663087 -0.19368793 -0.12922552 -0.11623188 0.019653894 -0.0024330642 -0.056507923 -0.1930436 -0.102710456 -0.011617587 0.09387814 -0.062159203 0.035252124 0.03080113 0.0618137 0.041936 -0.04269704 -0.16193157 -0.09006293 -0.071591035 0.09964371 -0.06492389 -0.059872463 -0.06380874 0.08922362 -0.22107665 -0.13610514 -0.09976287 -0.05647062 -0.03179244 -0.049810685 0.0675827 0.061867394 -0.036977787 -0.0063580954 -0.07551444 -0.08328325 0.010118005 0.18120846 -0.049328934 0.113888726 -0.02711092 -0.07627 0.1842277 0.059154205
1.0,"グレタさん、けっこう攻撃されているけど私は味方したいかな。
というか、世界中の全員がグレタさんのように環境問題に関心持つようになってくれたらどんなにいいか。",グレタ さん 攻撃 する れる いる 私 味方 する たい いう 世界 中 全員 グレタ さん 環境 問題 関心 持つ なる くれる いい,0.048858054 -0.01805747 -0.02537986 -0.095235445 0.008608263 0.09252988 0.10867674 -0.050501082 -0.24327606 -0.04346262 0.01841569 -0.14136541 0.16809131 0.11839114 -0.07018206 -0.12410457 0.019629374 0.035582375 -0.006491073 0.029137813 0.17915839 0.038303908 -0.032224305 0.009743115 0.054561403 -0.007111808 0.07031764 0.16696575 -0.04231438 0.019717105 0.044636868 -0.057851713 0.13427547 -0.14043698 0.03313566 0.049955443 -0.069858685 0.19938983 -0.04203713 0.22226527 -0.118049055 -0.08367797 -0.048630547 0.13026848 -0.1433827 -0.08104101 0.05424807 0.03860622 -0.0325148 0.17099144 -0.16361007 -0.038528875 -0.08782818 0.18635923 0.030332837 -0.1446438 -0.19264959 -0.12846579 -0.1162795 0.020084072 -0.0010975981 -0.056038458 -0.19183733 -0.10337249 -0.0120255435 0.094152816 -0.05990521 0.037429035 0.027794944 0.060211968 0.04313215 -0.040676817 -0.16020884 -0.091818824 -0.07335306 0.099290095 -0.065631576 -0.05974589 -0.06301393 0.08835748 -0.2218156 -0.1369903 -0.10133625 -0.05802023 -0.031375002 -0.04849357 0.0682068 0.06201817 -0.036675144 -0.004392009 -0.07666192 -0.081742816 0.011199324 0.17987117 -0.050563157 0.11435094 -0.027877802 -0.0750024 0.18285765 0.06139137
1.0,グレタさんが叩かれるのは、心が痛い。行動が実ると良いね。君は頑張ってるよ。,グレタ さん 叩く れる の 心 痛い 行動 実る 良い 君 頑張る る,0.047265716 -0.022530772 -0.026790638 -0.09050397 0.0064520654 0.09089204 0.109823234 -0.049420618 -0.24218671 -0.039690994 0.0143193165 -0.14012815 0.16665713 0.118518166 -0.072553635 -0.122583084 0.019156527 0.036092807 -0.0047797407 0.029281924 0.17796054 0.04154899 -0.03221803 0.008682521 0.058729827 -0.008879107 0.06630199 0.16641499 -0.04043489 0.017147252 0.04478468 -0.057554077 0.13405323 -0.14273645 0.03744408 0.047866967 -0.070592895 0.2014293 -0.04163752 0.22149245 -0.11832416 -0.08350586 -0.048745677 0.12857196 -0.14281951 -0.07963727 0.052393988 0.036494903 -0.030137513 0.17240815 -0.16348068 -0.037567616 -0.08916099 0.18412092 0.02974123 -0.14949828 -0.19439584 -0.12710352 -0.113553844 0.024266116 0.00237056 -0.05532594 -0.19233714 -0.1018483 -0.0146550555 0.09331498 -0.062865205 0.040087238 0.028030213 0.05551306 0.04353036 -0.039825965 -0.1592286 -0.0917975 -0.07526093 0.100511536 -0.06518163 -0.06172818 -0.062422074 0.089041844 -0.22057168 -0.13686799 -0.10181431 -0.056067307 -0.032146953 -0.0479274 0.06685857 0.061875068 -0.03517167 -0.002829419 -0.078053094 -0.08313265 0.012459065 0.18305875 -0.049398758 0.11593969 -0.030003708 -0.07467997 0.18689838 0.060382806
-1.0,グレタさん、グレてもいいけど嘘はいかんぜよ,グレタ さん グレる いい 嘘 いかん,0.05042137 -0.01591066 -0.02686227 -0.09644178 0.0057943715 0.096045196 0.10779506 -0.047647465 -0.24085689 -0.040460546 0.020573702 -0.14310928 0.16958924 0.11893039 -0.072637774 -0.11907035 0.01921904 0.03473049 -0.0060409587 0.03073702 0.17581636 0.042644873 -0.03643635 0.012490619 0.056781933 -0.0074912873 0.06877919 0.16879304 -0.0396068 0.017663212 0.045809153 -0.060747683 0.13470483 -0.14335725 0.03290825 0.046112835 -0.069459 0.19754641 -0.042143065 0.22234923 -0.11723522 -0.08674471 -0.050207723 0.13151748 -0.14403859 -0.08130318 0.0487835 0.035424113 -0.03278805 0.16998547 -0.16343266 -0.037289932 -0.08266506 0.18577667 0.03216206 -0.14565858 -0.19033116 -0.12989739 -0.118616134 0.023831962 -0.002990056 -0.05470071 -0.19075777 -0.10214629 -0.012231135 0.09248921 -0.061211128 0.036096074 0.029008754 0.056027062 0.041891657 -0.037984177 -0.16273902 -0.09188315 -0.07544445 0.097587034 -0.06982537 -0.06233645 -0.06411737 0.087137334 -0.21871948 -0.13446386 -0.09878992 -0.06269966 -0.030508637 -0.05100019 0.06876845 0.06009638 -0.036577564 -0.0061669047 -0.08187168 -0.08392596 0.013054864 0.1813271 -0.049064547 0.11391464 -0.030481428 -0.0716362 0.18897514 0.05960747
-1.0,"・未成年を「人間の盾」に使うのは、政治的な児童虐待（Political Child Abuse）に見える。
・グレタさんなりシールズなり、次々に若い人を乗り潰して回る中高年には感心しない。
・昔の「青年の主張大会」て、アレらから若い人を護る知恵だったのかもしれん。
/ https://t.co/R1R89lqytx",成年 人間 盾 使う の 政治 的だ 児童 虐待 見える グレタ さん シールズ なる 若い 人 乗る 潰す 回る 中高年 感心 する ない 昔 青年 主張 大会 て アレだ ら 若い 人 護る 知恵 しれる,0.047998294 -0.017481383 -0.024386248 -0.09780163 0.005283657 0.09077256 0.107002184 -0.04751085 -0.24413484 -0.04330744 0.016627893 -0.14039588 0.16847984 0.11879891 -0.069243155 -0.1231114 0.016142463 0.037376128 -0.0060370453 0.023876825 0.17625226 0.041442957 -0.03260091 0.0093487045 0.05485891 -0.008905607 0.07036374 0.16565008 -0.037894104 0.016825758 0.04542971 -0.05753245 0.13144957 -0.13940504 0.03439919 0.049742367 -0.0719148 0.19852155 -0.042003855 0.2212162 -0.12117718 -0.086326934 -0.04800007 0.13311833 -0.14593025 -0.08092773 0.058048047 0.037524853 -0.030342784 0.16823758 -0.1635088 -0.03784847 -0.08870327 0.18676563 0.028203882 -0.14618114 -0.19165573 -0.1293297 -0.115005046 0.023477755 -0.00090132206 -0.05740837 -0.19139788 -0.100835554 -0.009498807 0.09275781 -0.061669286 0.036868107 0.027228503 0.06361937 0.044629224 -0.040914346 -0.16310647 -0.090182886 -0.073849365 0.09755018 -0.066872425 -0.06137439 -0.059850622 0.087283 -0.22456498 -0.13848543 -0.09963347 -0.05778292 -0.032892846 -0.04806084 0.07001058 0.059439175 -0.035683673 -0.0026111912 -0.07572767 -0.08098388 0.012605615 0.1814619 -0.049742337 0.114992395 -0.026464619 -0.07521989 0.184216 0.06072611
